season,week,celebrity,fan_share_mean,fan_share_std,base_count,casual_votes,total_votes,fan_votes_mean,total_pool,model_confidence
29,7,Jeannie Mai,0.08696465277302629,0.021183269875088017,145944.22274464738,41866.11854480201,187810.3412894494,187810.3412894494,2096587.8679450077,1.0
29,8,Chrishell Stause,0.07580276945788711,0.01853527026893157,85723.92492211949,49899.436926650655,135623.36184877018,135623.36184877018,2321195.6169668227,0.158
29,8,Skai Jackson,0.14308382337907305,0.04948837931030491,151090.1725006595,94229.82475496373,245319.99725562317,245319.99725562317,2321195.6169668227,0.158
29,8,Justina Machado,0.1391819504331673,0.03512483148775646,132156.84457215888,107674.65819957315,239831.50277173202,239831.50277173202,2321195.6169668227,0.158
29,8,Johnny Weir,0.13315042022671655,0.015497181606996717,161793.0098236081,73360.10545566452,235153.11527927264,235153.11527927264,2321195.6169668227,0.158
29,8,Nev Schulman,0.0869534894267424,0.02722612971221095,88188.92060025904,68619.640072111,156808.56067237005,156808.56067237005,2321195.6169668227,0.158
29,8,AJ McLean,0.10402750071077602,0.036277670351616664,131345.0489988594,56344.26554967803,187689.31454853746,187689.31454853746,2321195.6169668227,0.158
29,8,Nelly,0.1582643187325192,0.03393727481002223,182671.14190395898,95237.59045547267,277908.73235943157,277908.73235943157,2321195.6169668227,0.158
29,8,Kaitlyn Bristowe,0.15953572763311835,0.026236791075939077,157081.57103157396,123627.77206271412,280709.343094288,280709.343094288,2321195.6169668227,0.158
29,9,Skai Jackson,0.1663228512766387,0.05299182384207198,155763.02418856972,125531.04010807844,281294.06429664814,281294.06429664814,2428861.1902336506,0.862
29,9,Justina Machado,0.14738485067470292,0.03473128450775916,132653.58025664903,117262.06139669656,249915.64165334558,249915.64165334558,2428861.1902336506,0.862
29,9,Johnny Weir,0.14375038471822776,0.020310621188315524,158816.87534046464,89514.15280009616,248331.02814056078,248331.02814056078,2428861.1902336506,0.862
29,9,Nev Schulman,0.08546672600731858,0.023411279373723805,84528.66048223378,64885.76283856803,149414.4233208018,149414.4233208018,2428861.1902336506,0.862
29,9,AJ McLean,0.0973672709356487,0.023818164692862732,119545.13764459082,50105.426949073044,169650.56459366388,169650.56459366388,2428861.1902336506,0.862
29,9,Nelly,0.1708085753255491,0.03705503727091713,174853.33925528987,118141.74012944225,292995.0793847321,292995.0793847321,2428861.1902336506,0.862
29,9,Kaitlyn Bristowe,0.18889934106191425,0.01916487799349862,162873.2883915314,163229.15059304397,326102.4389845754,326102.4389845754,2428861.1902336506,0.862
29,10,Skai Jackson,0.17691032284761884,0.05536796304302147,154990.13150084575,180098.12116949446,335088.2526703402,335088.2526703402,3214926.890573921,0.982
29,10,Justina Machado,0.16958115897589476,0.03589855848033929,132362.72949322537,189522.5528923005,321885.2823855259,321885.2823855259,3214926.890573921,0.982
29,10,Johnny Weir,0.14777915647033338,0.028219629243068704,156142.6422073752,126262.06758081086,282404.70978818607,282404.70978818607,3214926.890573921,0.982
29,10,Nev Schulman,0.09500321652131545,0.03382556625701246,85576.80297122829,97624.97474829188,183201.77771952018,183201.77771952018,3214926.890573921,0.982
29,10,Nelly,0.2006073904980323,0.0404158479041643,176694.61908815798,203907.1422867236,380601.76137488155,380601.76137488155,3214926.890573921,0.982
29,10,Kaitlyn Bristowe,0.21011875468680524,0.02329953182879843,162484.8783520368,239072.98667038511,401557.865022422,401557.865022422,3214926.890573921,0.982
29,11,Justina Machado,0.26110184715004714,0.05935369080794511,133062.3703832272,292855.01017537003,425917.3805585972,425917.3805585972,3236948.940697645,1.0
29,11,Nev Schulman,0.1350763005619238,0.05327115212283936,85174.3145688659,142920.65695187353,228094.97152073943,228094.97152073943,3236948.940697645,1.0
29,11,Nelly,0.2934540824480474,0.05405161427823697,173909.86349585687,306574.9599244207,480484.8234202776,480484.8234202776,3236948.940697645,1.0
29,11,Kaitlyn Bristowe,0.31036776983998166,0.024180657838807816,161092.5281218614,352584.758429281,513677.2865511425,513677.2865511425,3236948.940697645,1.0
30,1,Martin Kove,0.06377593504502613,0.022650592126166644,143395.03592227763,10718.733645064776,154113.7695673424,154113.7695673424,1010039.2763864269,1.0
30,1,Brian Austin Green,0.065822599662437,0.023317058880991164,138802.90325332203,19868.04948581117,158670.9527391332,158670.9527391332,1010039.2763864269,1.0
30,1,Melora Hardin,0.0682966930463229,0.024507025231433124,143657.9331005773,21463.97614451479,165121.9092450921,165121.9092450921,1010039.2763864269,1.0
30,1,Matt James,0.06575248407105007,0.0224112266603676,138206.83168221253,20167.298149005645,158374.1298312182,158374.1298312182,1010039.2763864269,1.0
30,1,"Mike ""The Miz"" Mizanin",0.06602044772468661,0.023518980977550785,139293.70526288002,19765.76390217092,159059.46916505092,159059.46916505092,1010039.2763864269,1.0
30,1,Suni Lee,0.06747370685389188,0.02458497852527674,139797.17044498867,22987.26026109408,162784.43070608276,162784.43070608276,1010039.2763864269,1.0
30,1,Iman Shumpert,0.06559057899230146,0.023544399923967556,140716.62704466484,17465.566540155025,158182.19358481985,158182.19358481985,1010039.2763864269,1.0
30,1,Cody Rigsby,0.06843293281040241,0.024597075509520176,144383.31298511106,20475.77100133541,164859.08398644647,164859.08398644647,1010039.2763864269,1.0
30,1,Melanie C,0.06696313201637707,0.0226796011627337,138495.15211467253,22766.00345957086,161261.15557424343,161261.15557424343,1010039.2763864269,1.0
30,1,Jimmie Allen,0.06403849841745454,0.02323439717904853,135987.0942850318,18030.783377285392,154017.87766231722,154017.87766231722,1010039.2763864269,1.0
30,1,Olivia Jade,0.06892678573617067,0.024614650065778763,144478.7599035783,21168.083525360315,165646.84342893856,165646.84342893856,1010039.2763864269,1.0
30,1,JoJo Siwa,0.06867650357734266,0.02491677879285254,141700.16920492463,24286.538423511127,165986.70762843572,165986.70762843572,1010039.2763864269,1.0
30,1,Christine Chiu,0.06672200757505997,0.02515517267850985,139696.31843877083,21082.766107985743,160779.08454675655,160779.08454675655,1010039.2763864269,1.0
30,1,Kenya Moore,0.06611471210917298,0.022185148413082487,137656.99140990953,21648.133713435363,159305.1251233449,159305.1251233449,1010039.2763864269,1.0
30,1,Amanda Kloots,0.0673929823623036,0.02370681653512294,138504.5936148753,23264.702838247802,161769.29645312313,161769.29645312313,1010039.2763864269,1.0
30,2,Martin Kove,0.0489752653466548,0.009774496803906638,105151.60935420213,12241.414411543952,117393.02376574607,117393.02376574607,1030086.3048067754,0.59
30,2,Brian Austin Green,0.0690257287913276,0.024605358599800484,148885.92639690763,18074.520122445483,166960.44651935308,166960.44651935308,1030086.3048067754,0.59
30,2,Melora Hardin,0.06907367334734736,0.021826105039044134,144263.62899693497,22095.447783024305,166359.07677995932,166359.07677995932,1030086.3048067754,0.59
30,2,Matt James,0.06802075139453764,0.022058745376427626,145390.43530459102,18190.21497609232,163580.65028068336,163580.65028068336,1030086.3048067754,0.59
30,2,"Mike ""The Miz"" Mizanin",0.06457649372517618,0.022780247430014937,135168.846386582,20414.752173378638,155583.59855996066,155583.59855996066,1030086.3048067754,0.59
30,2,Suni Lee,0.06829971362588926,0.02270185955310514,142048.48866655078,22962.69277517068,165011.18144172148,165011.18144172148,1030086.3048067754,0.59
30,2,Iman Shumpert,0.0662711563903802,0.022429977692574987,138859.77492193438,19767.38358432269,158627.15850625705,158627.15850625705,1030086.3048067754,0.59
30,2,Cody Rigsby,0.06881963441686488,0.025133643306588724,144727.88426241034,20503.80834482201,165231.69260723234,165231.69260723234,1030086.3048067754,0.59
30,2,Melanie C,0.06962107507490888,0.023671727667505253,142446.2310127566,24430.392191721443,166876.623204478,166876.623204478,1030086.3048067754,0.59
30,2,Jimmie Allen,0.06733281470356972,0.023308944308026696,138942.15892428864,22673.178218093886,161615.33714238254,161615.33714238254,1030086.3048067754,0.59
30,2,Olivia Jade,0.06583183134991832,0.022348000166055426,136686.89049554605,21581.693964309492,158268.58445985548,158268.58445985548,1030086.3048067754,0.59
30,2,JoJo Siwa,0.07106312615583611,0.024063571046679534,145928.6672442647,25194.929120007877,171123.5963642726,171123.5963642726,1030086.3048067754,0.59
30,2,Christine Chiu,0.06757299207834956,0.02686871065924963,142119.2220832139,19122.561922107903,161241.78400532185,161241.78400532185,1030086.3048067754,0.59
30,2,Kenya Moore,0.06679167646639336,0.024145938890339905,142090.532877181,18817.39498559812,160907.92786277912,160907.92786277912,1030086.3048067754,0.59
30,2,Amanda Kloots,0.0687240671328461,0.023125424783984716,140000.05547105786,24818.412421010966,164818.46789206882,164818.46789206882,1030086.3048067754,0.59
30,3,Brian Austin Green,0.08225611514951008,0.018857173562314537,173861.02194533192,20990.444639321675,194851.46658465362,194851.46658465362,1087805.3543115524,0.074
30,3,Melora Hardin,0.06687551521123321,0.018979302979315545,134029.28561562672,27878.10013030399,161907.3857459307,161907.3857459307,1087805.3543115524,0.074
30,3,Matt James,0.07803534871312467,0.02856544794558889,165066.1051366107,22424.11263102955,187490.21776764028,187490.21776764028,1087805.3543115524,0.074
30,3,"Mike ""The Miz"" Mizanin",0.07565172308328985,0.021806293610441237,163012.78251237975,20775.209834182428,183787.99234656213,183787.99234656213,1087805.3543115524,0.074
30,3,Suni Lee,0.05858713706805936,0.017130759653749487,111929.23628737737,26737.094334865225,138666.33062224265,138666.33062224265,1087805.3543115524,0.074
30,3,Iman Shumpert,0.07203917018735846,0.02329080828020906,150193.1637115456,21671.858994278395,171865.022705824,171865.022705824,1087805.3543115524,0.074
30,3,Cody Rigsby,0.08908885526167969,0.022935233990334782,192929.3052665125,20793.741085962534,213723.046352475,213723.046352475,1087805.3543115524,0.074
30,3,Melanie C,0.07132114680385365,0.019946452937311808,146271.06793002284,24254.176064501527,170525.24399452435,170525.24399452435,1087805.3543115524,0.074
30,3,Jimmie Allen,0.0734938378982033,0.014448208000568154,155457.89688265813,19935.061114545944,175392.9579972041,175392.9579972041,1087805.3543115524,0.074
30,3,Olivia Jade,0.061144460725474505,0.015129030373656848,122491.51243792685,23352.689776430314,145844.2022143572,145844.2022143572,1087805.3543115524,0.074
30,3,JoJo Siwa,0.07975761744713249,0.030680077957103653,161053.17841221762,28863.39561877868,189916.57403099636,189916.57403099636,1087805.3543115524,0.074
30,3,Christine Chiu,0.040511197458055315,0.0069877895583966565,75771.13916404975,20312.483538755354,96083.6227028051,96083.6227028051,1087805.3543115524,0.074
30,3,Kenya Moore,0.08099047616541004,0.03630925587542267,166748.12185422608,28449.98372814944,195198.10558237555,195198.10558237555,1087805.3543115524,0.074
30,3,Amanda Kloots,0.07024739882761534,0.01811477101713624,138814.2320610197,28891.764829939755,167705.99689095948,167705.99689095948,1087805.3543115524,0.074
30,4,Brian Austin Green,0.0804197033892473,0.019546211983230297,168770.345505312,20838.991448206063,189609.33695351807,189609.33695351807,1238303.657321373,0.686
30,4,Melora Hardin,0.07561199967291703,0.016699786814624692,148650.78624124682,33485.64540221803,182136.43164346486,182136.43164346486,1238303.657321373,0.686
30,4,Matt James,0.06887836905834817,0.024018027233156193,138915.63851937102,27575.31597278556,166490.95449215657,166490.95449215657,1238303.657321373,0.686
30,4,"Mike ""The Miz"" Mizanin",0.08646634206548123,0.022331204246552046,186382.38838974942,23776.414676059063,210158.80306580846,210158.80306580846,1238303.657321373,0.686
30,4,Suni Lee,0.06585637255426836,0.0199854566538433,120095.33758616592,35098.408829712804,155193.74641587873,155193.74641587873,1238303.657321373,0.686
30,4,Iman Shumpert,0.08306892331679014,0.023757829077224606,167538.71792947102,30015.721839199723,197554.43976867074,197554.43976867074,1238303.657321373,0.686
30,4,Cody Rigsby,0.08724304377333027,0.018903793797913213,181760.18937455778,28847.39789376227,210607.58726832006,210607.58726832006,1238303.657321373,0.686
30,4,Melanie C,0.07900769979868824,0.0234381198641183,155435.5992479473,33122.57566212474,188558.17491007203,188558.17491007203,1238303.657321373,0.686
30,4,Jimmie Allen,0.0733585980187173,0.016636915927869537,150274.61541986544,25122.488151595055,175397.1035714605,175397.1035714605,1238303.657321373,0.686
30,4,Olivia Jade,0.06411161209298413,0.014967257247016147,122448.83320365364,30985.833340710138,153434.66654436378,153434.66654436378,1238303.657321373,0.686
30,4,JoJo Siwa,0.07254811893508352,0.019931099454705645,142808.44542614406,33231.66419776246,176040.10962390652,176040.10962390652,1238303.657321373,0.686
30,4,Kenya Moore,0.09797358591518052,0.04132770090221303,206086.00787729304,28560.848903211274,234646.8567805043,234646.8567805043,1238303.657321373,0.686
30,4,Amanda Kloots,0.06545563140896378,0.016786458084158264,125809.00449566578,31031.700849572066,156840.70534523786,156840.70534523786,1238303.657321373,0.686
30,6,Melora Hardin,0.10039371494614759,0.031129231367638645,142609.80406751137,55840.397946900346,198450.2020144117,198450.2020144117,1953135.3388875416,0.69
30,6,"Mike ""The Miz"" Mizanin",0.10177173100210375,0.03277625331925471,145799.09509307527,55095.6285843059,200894.72367738115,200894.72367738115,1953135.3388875416,0.69
30,6,Suni Lee,0.10148090587919242,0.030804612763309883,141917.6077759171,58541.51805627615,200459.12583219324,200459.12583219324,1953135.3388875416,0.69
30,6,Iman Shumpert,0.10505262465121068,0.0332269239055717,142540.54638039327,64993.06995402363,207533.6163344169,207533.6163344169,1953135.3388875416,0.69
30,6,Cody Rigsby,0.101087873920706,0.03122211684161862,143186.80517175636,56351.92202507057,199538.72719682698,199538.72719682698,1953135.3388875416,0.69
30,6,Jimmie Allen,0.10022825513910687,0.029954746077111793,137756.16797342032,60360.983913408716,198117.151886829,198117.151886829,1953135.3388875416,0.69
30,6,Olivia Jade,0.09974166548582337,0.03005316716462628,138922.29899413642,58558.779961580534,197481.07895571692,197481.07895571692,1953135.3388875416,0.69
30,6,JoJo Siwa,0.1035662662252383,0.030764337878353903,141546.7242198473,63641.03883442708,205187.7630542744,205187.7630542744,1953135.3388875416,0.69
30,6,Kenya Moore,0.08476966703968727,0.01927757262387332,118935.3527209617,48633.01372562032,167568.366446582,167568.366446582,1953135.3388875416,0.69
30,6,Amanda Kloots,0.10190729571078379,0.029526050746582537,141183.8718503945,59770.31791948282,200954.1897698773,200954.1897698773,1953135.3388875416,0.69
30,7,Melora Hardin,0.11600153799488541,0.03345128358194269,144293.9353825532,79948.05549636911,224241.99087892228,224241.99087892228,2261696.342678628,0.73
30,7,"Mike ""The Miz"" Mizanin",0.09518076664577875,0.023542542146044808,119653.32802680794,63606.21125187948,183259.53927868739,183259.53927868739,2261696.342678628,0.73
30,7,Suni Lee,0.11542108925855543,0.030826389239934745,149808.43953836107,72889.67129435211,222698.11083271317,222698.11083271317,2261696.342678628,0.73
30,7,Iman Shumpert,0.11125665064013086,0.03406972695768755,145417.79701465933,70890.40706713482,216308.20408179416,216308.20408179416,2261696.342678628,0.73
30,7,Cody Rigsby,0.11136941263802233,0.03666677969995553,145214.3069701413,70027.36229638435,215241.66926652569,215241.66926652569,2261696.342678628,0.73
30,7,Jimmie Allen,0.1123453258258073,0.03195589403611498,138903.187366762,78400.14426170573,217303.33162846774,217303.33162846774,2261696.342678628,0.73
30,7,Olivia Jade,0.1158422816960424,0.032739668514131244,136866.57999174943,87512.92730917822,224379.5073009277,224379.5073009277,2261696.342678628,0.73
30,7,JoJo Siwa,0.11029924560396868,0.031169835740053282,132702.82593491054,80675.49404680071,213378.31998171125,213378.31998171125,2261696.342678628,0.73
30,7,Amanda Kloots,0.11228368969680885,0.033644670410814766,147519.63230735436,69300.94943399863,216820.581741353,216820.581741353,2261696.342678628,0.73
30,8,Melora Hardin,0.13104571879799048,0.03569371760008671,144011.09802876605,100806.45297292659,244817.55100169266,244817.55100169266,2412194.645688448,0.896
30,8,Suni Lee,0.1347684323397694,0.03037234101313006,147826.97287707444,103369.43917143016,251196.4120485046,251196.4120485046,2412194.645688448,0.896
30,8,Iman Shumpert,0.12350082915653762,0.03841182102266988,150924.68128669518,81874.82518905743,232799.50647575263,232799.50647575263,2412194.645688448,0.896
30,8,Cody Rigsby,0.1255979761804187,0.04198195107096719,148892.81563226972,85144.29912183028,234037.1147541,234037.1147541,2412194.645688448,0.896
30,8,Jimmie Allen,0.11159836176276054,0.032114316925949626,136265.90637036794,71850.71666458085,208116.62303494877,208116.62303494877,2412194.645688448,0.896
30,8,Olivia Jade,0.11739615324783019,0.035973739704018945,132406.3453373181,86472.71135193821,218879.05668925634,218879.05668925634,2412194.645688448,0.896
30,8,JoJo Siwa,0.12409995545649011,0.03385902717055003,137681.2056958318,94421.8257165907,232103.03141242248,232103.03141242248,2412194.645688448,0.896
30,8,Amanda Kloots,0.13199257305820292,0.03701260352097991,149679.59973426457,95879.39152859202,245558.9912628566,245558.9912628566,2412194.645688448,0.896
30,9,Melora Hardin,0.15263988058744246,0.03507627131363516,134906.4620595122,149049.06122610442,283955.52328561665,283955.52328561665,3210887.8037511925,0.85
30,9,Suni Lee,0.16891931282213696,0.03848354401439769,145204.05948071636,167144.25721902188,312348.31669973827,312348.31669973827,3210887.8037511925,0.85
30,9,Iman Shumpert,0.17606960579810518,0.04749667933685855,164879.67983484772,163526.1034001532,328405.7832350009,328405.7832350009,3210887.8037511925,0.85
30,9,Cody Rigsby,0.15970147304005122,0.05131296893739551,148727.47147869336,145801.5862856177,294529.05776431103,294529.05776431103,3210887.8037511925,0.85
30,9,JoJo Siwa,0.17089903112998972,0.045852762821400106,146052.5766035439,169239.7312329096,315292.3078364535,315292.3078364535,3210887.8037511925,0.85
30,9,Amanda Kloots,0.17177069662227445,0.045188312320947055,156396.00306551947,160953.29638444106,317349.29944996047,317349.29944996047,3210887.8037511925,0.85
30,10,Iman Shumpert,0.2679515836141435,0.07075242578611399,169850.5716897025,253132.095449605,422982.6671393076,422982.6671393076,3236948.940697645,1.0
30,10,Cody Rigsby,0.2382964598575756,0.07644527700003297,147069.48560109627,224262.69446758908,371332.1800686853,371332.1800686853,3236948.940697645,1.0
30,10,JoJo Siwa,0.24839886280427026,0.0668222845192626,147136.9093222856,244324.70723139285,391461.61655367847,391461.61655367847,3236948.940697645,1.0
30,10,Amanda Kloots,0.24535309372401068,0.06066309819676723,157955.3707834587,229592.02996837598,387547.4007518346,387547.4007518346,3236948.940697645,1.0
31,1,Jason Lewis,0.043807000667870376,0.009233501451939177,98852.68140836772,13319.264531741626,112171.94594010935,112171.94594010935,1010039.2763864269,0.472
31,1,Cheryl Ladd,0.0639535978588574,0.023894866532347177,147146.42470516026,17216.855515782958,164363.2802209432,164363.2802209432,1010039.2763864269,0.472
31,1,Selma Blair,0.06399191418811898,0.023054531587834333,141236.85155837567,22831.982359297977,164068.83391767368,164068.83391767368,1010039.2763864269,0.472
31,1,Joseph Baena,0.0654280267003727,0.02195901575481099,148950.09844008685,19199.769677842873,168149.8681179297,168149.8681179297,1010039.2763864269,0.472
31,1,Trevor Donovan,0.06343455510216933,0.02339174772741438,146061.6306348339,16365.630697409772,162427.26133224368,162427.26133224368,1010039.2763864269,0.472
31,1,Daniel Durant,0.0651441028142406,0.023971729062383026,145486.49664455993,22168.13689693414,167654.6335414941,167654.6335414941,1010039.2763864269,0.472
31,1,Wayne Brady,0.06434499080167216,0.021165316052640475,143243.80624994315,22372.782784626685,165616.58903456986,165616.58903456986,1010039.2763864269,0.472
31,1,Sam Champion,0.06080846102577869,0.020835746652447643,140274.84829809892,15672.695952042086,155947.544250141,155947.544250141,1010039.2763864269,0.472
31,1,Jessie James Decker,0.06329274429691031,0.02040238295017206,145995.37971491215,16599.04131473067,162594.42102964286,162594.42102964286,1010039.2763864269,0.472
31,1,Jordin Sparks,0.06160547921444417,0.023736038938190526,137201.8304144737,20458.879049669533,157660.7094641432,157660.7094641432,1010039.2763864269,0.472
31,1,Heidi D'Amelio,0.06303337623983478,0.023399509961589827,143105.9506680506,19030.112626016195,162136.0632940668,162136.0632940668,1010039.2763864269,0.472
31,1,Charli D'Amelio,0.06373484292919368,0.02095109153771352,137742.47234921134,25754.059018540393,163496.53136775174,163496.53136775174,1010039.2763864269,0.472
31,1,Teresa Giudice,0.06336876883084283,0.022115397040727486,146697.8222282399,16207.992768001192,162905.81499624113,162905.81499624113,1010039.2763864269,0.472
31,1,Vinny Guadagnino,0.06469255698589257,0.023289321087048023,152875.54555012842,13629.971319348062,166505.51686947647,166505.51686947647,1010039.2763864269,0.472
31,1,Shangela,0.06567153217647996,0.02280834090688174,146327.0979163083,22572.70769386661,168899.8056101749,168899.8056101749,1010039.2763864269,0.472
31,1,Gabby Windey,0.06368805016732149,0.021617636333744607,141238.32104881122,22179.670046921136,163417.99109573237,163417.99109573237,1010039.2763864269,0.472
31,2,Cheryl Ladd,0.07255708403687149,0.025798954594281148,161449.93217873672,16320.181226763032,177770.11340549978,177770.11340549978,1030086.3048067758,0.482
31,2,Selma Blair,0.06991044597913586,0.029582487154968154,151134.24673933242,21591.407015146193,172725.6537544786,172725.6537544786,1030086.3048067758,0.482
31,2,Joseph Baena,0.07098770750945453,0.022778547655514597,153911.77865353887,19983.809654376295,173895.5883079152,173895.5883079152,1030086.3048067758,0.482
31,2,Trevor Donovan,0.0666770616008604,0.02075950251579019,141481.27638429074,21630.08360787787,163111.35999216864,163111.35999216864,1030086.3048067758,0.482
31,2,Daniel Durant,0.069011154790516,0.02510633459940261,146775.67404859408,22723.316063581242,169498.99011217535,169498.99011217535,1030086.3048067758,0.482
31,2,Wayne Brady,0.06605705588625356,0.02481692077966667,139634.71636690368,22933.51358302256,162568.22994992626,162568.22994992626,1030086.3048067758,0.482
31,2,Sam Champion,0.06443375726104099,0.022228016850138893,140267.1415739432,18546.601724263743,158813.74329820691,158813.74329820691,1030086.3048067758,0.482
31,2,Jessie James Decker,0.06490103090681361,0.018931953432937316,140052.72283449507,19386.171737213084,159438.89457170817,159438.89457170817,1030086.3048067758,0.482
31,2,Jordin Sparks,0.06695038216858629,0.02678088292211991,143066.34053678068,20365.09232218244,163431.43285896312,163431.43285896312,1030086.3048067758,0.482
31,2,Heidi D'Amelio,0.06739557517007642,0.027333626858242088,145969.3304282086,20091.997966811676,166061.32839502027,166061.32839502027,1030086.3048067758,0.482
31,2,Charli D'Amelio,0.0661135378100125,0.024271544788616446,139381.9390809163,22991.643192658936,162373.58227357522,162373.58227357522,1030086.3048067758,0.482
31,2,Teresa Giudice,0.04840314933832309,0.009878361296952022,101012.42844147282,17497.8137228622,118510.242164335,118510.242164335,1030086.3048067758,0.482
31,2,Vinny Guadagnino,0.07250862111358646,0.0260525620664044,157390.37692190966,21290.357848318265,178680.7347702279,178680.7347702279,1030086.3048067758,0.482
31,2,Shangela,0.07007134709026776,0.024433134863270704,150073.00226080284,22288.332103714973,172361.33436451785,172361.33436451785,1030086.3048067758,0.482
31,2,Gabby Windey,0.06402208933820108,0.022485444316898973,133721.74585265206,22329.174864713324,156050.9207173654,156050.9207173654,1030086.3048067758,0.482
31,3,Cheryl Ladd,0.052220540637483895,0.01250179534997091,103216.32685478436,20504.655412908527,123720.98226769287,123720.98226769287,1087805.354311552,0.394
31,3,Selma Blair,0.07265953151241294,0.03471769478851125,150540.781176426,22426.142264926028,172966.92344135206,172966.92344135206,1087805.354311552,0.394
31,3,Joseph Baena,0.07833404304636497,0.022526223535351504,158657.92359600987,25033.170217380608,183691.09381339047,183691.09381339047,1087805.354311552,0.394
31,3,Trevor Donovan,0.06822380812163181,0.022874662737068764,141165.99877956195,21274.64259038712,162440.64136994904,162440.64136994904,1087805.354311552,0.394
31,3,Daniel Durant,0.0753742576950967,0.02411514458981753,154031.3253941576,25413.944031554365,179445.26942571197,179445.26942571197,1087805.354311552,0.394
31,3,Wayne Brady,0.07034943249674638,0.022623679651329474,140041.43390129987,25682.681876203933,165724.11577750384,165724.11577750384,1087805.354311552,0.394
31,3,Sam Champion,0.06947576661614582,0.025252597756235153,146249.839129111,19027.661894552864,165277.50102366385,165277.50102366385,1087805.354311552,0.394
31,3,Jessie James Decker,0.06773873208647335,0.020132688455053165,139075.32827662365,21314.76643562819,160390.09471225186,160390.09471225186,1087805.354311552,0.394
31,3,Jordin Sparks,0.07400275030059261,0.02771926067413236,151013.99473754983,22677.954919333508,173691.9496568833,173691.9496568833,1087805.354311552,0.394
31,3,Heidi D'Amelio,0.07816606040978515,0.033017171165080156,161454.96933295895,24834.74320557383,186289.7125385328,186289.7125385328,1087805.354311552,0.394
31,3,Charli D'Amelio,0.07203541093510167,0.021718365850293922,142832.38034147944,26998.058019492975,169830.43836097242,169830.43836097242,1087805.354311552,0.394
31,3,Vinny Guadagnino,0.07724872404931137,0.024193523221865316,162070.55281475777,21082.512429141374,183153.06524389915,183153.06524389915,1087805.354311552,0.394
31,3,Shangela,0.07623740195814548,0.026670203835039628,154734.25339915667,26028.64318677008,180762.89658592676,180762.89658592676,1087805.354311552,0.394
31,3,Gabby Windey,0.06793354013470783,0.02347411251153017,132294.19922488515,26087.551308773724,158381.75053365892,158381.75053365892,1087805.354311552,0.394
31,4,Selma Blair,0.07163853529387372,0.027113627304058613,136216.34954875053,28219.18514096381,164435.53468971435,164435.53468971435,1238303.657321373,0.62
31,4,Joseph Baena,0.08702267740281013,0.024028761348949136,169453.26857122316,27696.43592531061,197149.70449653378,197149.70449653378,1238303.657321373,0.62
31,4,Trevor Donovan,0.07654812315229029,0.026301437945148526,151658.93531642962,24432.950667864,176091.8859842936,176091.8859842936,1238303.657321373,0.62
31,4,Daniel Durant,0.08289488882193737,0.024960127293833425,161432.76784789967,29294.544926466107,190727.31277436577,190727.31277436577,1238303.657321373,0.62
31,4,Wayne Brady,0.07184723173429437,0.02384602810538817,134605.87007925194,29188.790960226917,163794.66103947884,163794.66103947884,1238303.657321373,0.62
31,4,Sam Champion,0.05790590487743298,0.016875421574411263,111315.39926313412,20677.981484319032,131993.38074745313,131993.38074745313,1238303.657321373,0.62
31,4,Jessie James Decker,0.07211073659436656,0.018392471404837473,134425.5777096622,30521.442631565864,164947.02034122808,164947.02034122808,1238303.657321373,0.62
31,4,Jordin Sparks,0.08606639094381219,0.03132651442999278,164883.21022784908,30298.766069975376,195181.97629782447,195181.97629782447,1238303.657321373,0.62
31,4,Heidi D'Amelio,0.0816385225949352,0.032889234798853015,158928.14368930974,29481.87847933101,188410.02216864077,188410.02216864077,1238303.657321373,0.62
31,4,Charli D'Amelio,0.07545379878252592,0.020815000741584218,141401.85125665084,30626.6912125445,172028.5424691953,172028.5424691953,1238303.657321373,0.62
31,4,Vinny Guadagnino,0.08371893939211714,0.026322939953011913,160932.4312767622,31238.897335879505,192171.3286126417,192171.3286126417,1238303.657321373,0.62
31,4,Shangela,0.08039177190637314,0.027243912840499044,152494.65126413992,30726.840212136914,183221.49147627686,183221.49147627686,1238303.657321373,0.62
31,4,Gabby Windey,0.072762478503231,0.024434812545256757,131404.51914876344,32044.75593528705,163449.2750840505,163449.2750840505,1238303.657321373,0.62
31,5,Selma Blair,0.08172221399887429,0.03545540701111819,146672.74628422275,40567.899821139436,187240.64610536216,187240.64610536216,1546864.661112459,0.322
31,5,Joseph Baena,0.07429484039815332,0.01686125942718218,129357.635201315,43376.379704324805,172734.01490563984,172734.01490563984,1546864.661112459,0.322
31,5,Trevor Donovan,0.0912809131340271,0.030648129447610632,178376.17640547192,32664.113635337224,211040.29004080917,211040.29004080917,1546864.661112459,0.322
31,5,Daniel Durant,0.093837382812636,0.02284160721405604,178115.6196683745,38746.7861509199,216862.40581929442,216862.40581929442,1546864.661112459,0.322
31,5,Wayne Brady,0.07463182499470902,0.026153101761861444,139874.8971722796,33825.01457793762,173699.9117502172,173699.9117502172,1546864.661112459,0.322
31,5,Jessie James Decker,0.08244195920893603,0.015656175078423217,148146.57096369934,42853.50068528103,191000.07164898037,191000.07164898037,1546864.661112459,0.322
31,5,Jordin Sparks,0.09894773373479376,0.032969851481086665,190956.83793000493,39439.7267415629,230396.56467156787,230396.56467156787,1546864.661112459,0.322
