celebrity,season,week,A_raw,A_norm,A_zscore,A_core,P_raw,P_avg,P_peak,P_stability,RI,FDI,PS,Category
Vanessa Lachey,25,6,9.0,0.7142857142857143,0.42640143271122083,0.26458929093793,0.1220968086800389,0.08735271029555824,0.1220968086800389,0.6585229881232667,-0.1520705757686322,0.2395920902417008,0.1936946586809813,Average
Frankie Muniz,25,7,10.0,1.0,1.4879747396750174,0.20356761309054744,0.1464215714001012,0.12587604717323705,0.2577896851358832,0.5638332948226265,1.189330329752446,0.4146557199950412,0.17249098672362329,Average
Jordan Fisher,25,7,9.0,0.5,0.059518989587002316,1.2302778401789842,0.16390706143195,0.15784149898275995,0.4546039830249926,0.31049385578593425,3.0418748211612394,0.11865303188206376,0.8013033037004945,Star
Nikki Bella,25,7,8.0,0.0,-1.3689367605010128,-0.21268251337218827,0.0183820672480106,0.08709957253945756,0.1222983798576838,0.6430010748329669,-0.35088612852839146,0.27855594353555135,-0.09276967900752991,Average
Terrell Owens,25,7,8.166666666666666,0.08333333333333304,-1.130860802153011,-0.5099613543987686,0.1836692226306143,0.10069459257186944,0.1836692226306143,0.5983173131940946,0.2475396062747035,0.1650835611890902,-0.26569897561051337,Average
Victoria Arlen,25,7,9.5,0.75,0.7737468646310098,0.20833849570755747,0.1487674887699269,0.107219283654658,0.2018650342228405,0.586530683130452,0.5825889716122549,0.34773239523212096,0.16789081088639768,Average
Lindsey Stirling,25,7,8.5,0.25,-0.6547088854570052,0.8191079818260321,0.1647033153303675,0.13705698822539794,0.2261993435273169,0.6186333319159638,1.7155433852746624,0.1491195712968359,0.5462875843857784,Skilled
Drew Scott,25,7,9.5,0.75,0.7737468646310098,-0.5508458830917092,0.1482266761184882,0.14668432616227306,0.2528624317026071,0.5579150400301183,2.1121113163743317,0.22537490053018297,-0.2718337993901163,Average
Vanessa Lachey,25,7,9.0,0.5,0.059518989587002316,0.26458929093793,0.025922597070541,0.08735271029555824,0.1220968086800389,0.6585229881232667,-0.1520705757686322,0.2395920902417008,0.1936946586809813,Average
Frankie Muniz,25,8,8.833333333333334,0.4615384615384619,0.17699808135119768,0.20356761309054744,0.1892045491697701,0.12587604717323705,0.2577896851358832,0.5638332948226265,1.189330329752446,0.4146557199950412,0.17249098672362329,Average
Jordan Fisher,25,8,10.0,1.0,1.6637819647012533,1.2302778401789842,0.1715834108399477,0.15784149898275995,0.4546039830249926,0.31049385578593425,3.0418748211612394,0.11865303188206376,0.8013033037004945,Star
Terrell Owens,25,8,8.5,0.30769230769230776,-0.2477973138916763,-0.5099613543987686,0.02941156570524,0.10069459257186944,0.1836692226306143,0.5983173131940946,0.2475396062747035,0.1650835611890902,-0.26569897561051337,Average
Victoria Arlen,25,8,8.0,0.07692307692307705,-0.8849904067559862,0.20833849570755747,0.2018650342228405,0.107219283654658,0.2018650342228405,0.586530683130452,0.5825889716122549,0.34773239523212096,0.16789081088639768,Average
Lindsey Stirling,25,8,9.0,0.5384615384615385,0.38939577897263355,0.8191079818260321,0.1924240868860939,0.13705698822539794,0.2261993435273169,0.6186333319159638,1.7155433852746624,0.1491195712968359,0.5462875843857784,Skilled
Drew Scott,25,8,7.833333333333333,0.0,-1.0973881043774232,-0.5508458830917092,0.2155113531761075,0.14668432616227306,0.2528624317026071,0.5579150400301183,2.1121113163743317,0.22537490053018297,-0.2718337993901163,Average
Frankie Muniz,25,9,8.5,0.3000000000000001,-0.6974858324629157,0.20356761309054744,0.2577896851358832,0.12587604717323705,0.2577896851358832,0.5638332948226265,1.189330329752446,0.4146557199950412,0.17249098672362329,Average
Jordan Fisher,25,9,9.666666666666666,1.0,0.9299811099505534,1.2302778401789842,0.2251089708988296,0.15784149898275995,0.4546039830249926,0.31049385578593425,3.0418748211612394,0.11865303188206376,0.8013033037004945,Star
Victoria Arlen,25,9,9.333333333333334,0.8000000000000006,0.46499055497527797,0.20833849570755747,0.0385585208535939,0.107219283654658,0.2018650342228405,0.586530683130452,0.5825889716122549,0.34773239523212096,0.16789081088639768,Average
Lindsey Stirling,25,9,9.5,0.9000000000000004,0.6974858324629157,0.8191079818260321,0.2261993435273169,0.13705698822539794,0.2261993435273169,0.6186333319159638,1.7155433852746624,0.1491195712968359,0.5462875843857784,Skilled
Drew Scott,25,9,8.0,0.0,-1.3949716649258315,-0.5508458830917092,0.252343479584377,0.14668432616227306,0.2528624317026071,0.5579150400301183,2.1121113163743317,0.22537490053018297,-0.2718337993901163,Average
Frankie Muniz,25,10,9.722175,0.55548,-0.17567946574930807,0.20356761309054744,0.0858317722388515,0.12587604717323705,0.2577896851358832,0.5638332948226265,1.189330329752446,0.4146557199950412,0.17249098672362329,Average
Jordan Fisher,25,10,10.0,1.0,0.7608001614827633,1.2302778401789842,0.4546039830249926,0.15784149898275995,0.4546039830249926,0.31049385578593425,3.0418748211612394,0.11865303188206376,0.8013033037004945,Star
Lindsey Stirling,25,10,10.0,1.0,0.7608001614827633,0.8191079818260321,0.2067018130335484,0.13705698822539794,0.2261993435273169,0.6186333319159638,1.7155433852746624,0.1491195712968359,0.5462875843857784,Skilled
Drew Scott,25,10,9.375,0.0,-1.3459208572162185,-0.5508458830917092,0.2528624317026071,0.14668432616227306,0.2528624317026071,0.5579150400301183,2.1121113163743317,0.22537490053018297,-0.2718337993901163,Average
Jamie Anderson,26,1,6.333333333333333,0.2857142857142855,-0.8017837257372735,-0.8017837257372735,0.0116262602302061,0.0116262602302061,0.0116262602302061,1.0,0.0,0.012892515021493418,-0.47641973135028165,Average
Johnny Damon,26,1,6.0,0.14285714285714274,-1.2026755886059097,-1.2026755886059097,0.0307682819753955,0.0307682819753955,0.0307682819753955,1.0,0.0,0.023619297271335934,-0.7092980403733876,Average
Kareem Abdul-Jabbar,26,1,5.666666666666667,0.0,-1.603567451474546,-1.529605599331859,0.1347627122073716,0.07798365988081375,0.1347627122073716,0.2719109052673847,-11.355810465311569,0.04785431512556608,-0.8865698956467898,Average
Arike Ogunbowale,26,1,6.666666666666667,0.4285714285714286,-0.4008918628686362,0.08837227237305728,0.1143756729561682,0.06976146390316325,0.1143756729561682,0.36047487313433557,-8.922841810600989,0.3703382829347934,0.08092794898509967,Average
Jennie Finch Daigle,26,1,7.0,0.5714285714285714,0.0,-0.7377913232841053,0.1088514240662944,0.1061491966776487,0.1757833136309059,0.4536870007635908,-3.75192858652743,0.12670123660573196,-0.40021511529940373,Average
Chris Mazdzer,26,1,7.0,0.5714285714285714,0.0,-0.2292493324344066,0.124893792938663,0.11169307092104265,0.1503698579184316,0.6586282824481438,-3.2539115516314805,0.3392355273591763,-0.0928723710922269,Average
Mirai Nagasu,26,1,7.666666666666667,0.8571428571428572,0.8017837257372735,0.6927774808490944,0.1253540386781549,0.12544762081166924,0.1517130084121981,0.8293511143451804,-1.3039111666750098,0.15823812336005072,0.46584553683412433,Skilled
Tonya Harding,26,1,7.666666666666667,0.8571428571428572,0.8017837257372735,-0.1001041902366196,0.1126035623629414,0.16642481895502387,0.2675797628035123,0.620080577344024,0.972395664876812,0.8316908244561472,0.006507413440037801,Popular
Josh Norman,26,1,8.0,1.0,1.2026755886059097,0.2935663541352997,0.1203143478570126,0.21194224556189495,0.2874310056123005,0.6562250520473645,6.03325631138381,0.5385171860728565,0.2609167107059378,Popular
Adam Rippon,26,1,8.0,1.0,1.2026755886059097,1.2339667093185809,0.1164499067277922,0.27969432173192166,0.6075380651744945,0.29924683495101057,15.826451643102137,0.20967114079990465,0.8522577542839171,Star
Kareem Abdul-Jabbar,26,2,7.375,0.0,-1.4556437471891719,-1.529605599331859,0.0212046075542559,0.07798365988081375,0.1347627122073716,0.2719109052673847,-11.355810465311569,0.04785431512556608,-0.8865698956467898,Average
Arike Ogunbowale,26,2,8.75,0.7333333333333333,0.5776364076147508,0.08837227237305728,0.0251472548501583,0.06976146390316325,0.1143756729561682,0.36047487313433557,-8.922841810600989,0.3703382829347934,0.08092794898509967,Average
Jennie Finch Daigle,26,2,7.875,0.26666666666666666,-0.7162691454422909,-0.7377913232841053,0.1757833136309059,0.1061491966776487,0.1757833136309059,0.4536870007635908,-3.75192858652743,0.12670123660573196,-0.40021511529940373,Average
Chris Mazdzer,26,2,8.25,0.4666666666666667,-0.1617381941321302,-0.2292493324344066,0.1503698579184316,0.11169307092104265,0.1503698579184316,0.6586282824481438,-3.2539115516314805,0.3392355273591763,-0.0928723710922269,Average
Mirai Nagasu,26,2,9.25,1.0,1.3170110093616316,0.6927774808490944,0.1517130084121981,0.12544762081166924,0.1517130084121981,0.8293511143451804,-1.3039111666750098,0.15823812336005072,0.46584553683412433,Skilled
Tonya Harding,26,2,8.25,0.4666666666666667,-0.1617381941321302,-0.1001041902366196,0.172269340296983,0.16642481895502387,0.2675797628035123,0.620080577344024,0.972395664876812,0.8316908244561472,0.006507413440037801,Popular
Josh Norman,26,2,7.875,0.26666666666666666,-0.7162691454422909,0.2935663541352997,0.1608083043094205,0.21194224556189495,0.2874310056123005,0.6562250520473645,6.03325631138381,0.5385171860728565,0.2609167107059378,Popular
Adam Rippon,26,2,9.25,1.0,1.3170110093616316,1.2339667093185809,0.1427043130276465,0.27969432173192166,0.6075380651744945,0.29924683495101057,15.826451643102137,0.20967114079990465,0.8522577542839171,Star
Jennie Finch Daigle,26,3,7.25,0.0,-1.4971048244100251,-0.7377913232841053,0.0338128523357458,0.1061491966776487,0.1757833136309059,0.4536870007635908,-3.75192858652743,0.12670123660573196,-0.40021511529940373,Average
Chris Mazdzer,26,3,8.25,0.3333333333333333,-0.5260098031710896,-0.2292493324344066,0.0598155619060334,0.11169307092104265,0.1503698579184316,0.6586282824481438,-3.2539115516314805,0.3392355273591763,-0.0928723710922269,Average
Mirai Nagasu,26,3,8.75,0.5,-0.040462292551621745,0.6927774808490944,0.0992758153446547,0.12544762081166924,0.1517130084121981,0.8293511143451804,-1.3039111666750098,0.15823812336005072,0.46584553683412433,Skilled
Tonya Harding,26,3,8.75,0.5,-0.040462292551621745,-0.1001041902366196,0.2675797628035123,0.16642481895502387,0.2675797628035123,0.620080577344024,0.972395664876812,0.8316908244561472,0.006507413440037801,Popular
Josh Norman,26,3,9.5,0.75,0.68785897337758,0.2935663541352997,0.2874310056123005,0.21194224556189495,0.2874310056123005,0.6562250520473645,6.03325631138381,0.5385171860728565,0.2609167107059378,Popular
Adam Rippon,26,3,10.25,1.0,1.4161802393067817,1.2339667093185809,0.2520850019977534,0.27969432173192166,0.6075380651744945,0.29924683495101057,15.826451643102137,0.20967114079990465,0.8522577542839171,Star
Tonya Harding,26,4,9.333333333333334,0.0,-1.0,-0.1001041902366196,0.1132466103566587,0.16642481895502387,0.2675797628035123,0.620080577344024,0.972395664876812,0.8316908244561472,0.006507413440037801,Popular
Josh Norman,26,4,9.5,0.5,0.0,0.2935663541352997,0.2792153244688463,0.21194224556189495,0.2874310056123005,0.6562250520473645,6.03325631138381,0.5385171860728565,0.2609167107059378,Popular
Adam Rippon,26,4,9.666666666666666,1.0,1.0,1.2339667093185809,0.6075380651744945,0.27969432173192166,0.6075380651744945,0.29924683495101057,15.826451643102137,0.20967114079990465,0.8522577542839171,Star
Juan Pablo Di Pace,27,1,7.333333333333333,0.8888888888888887,0.9318831418112964,0.9440140164708051,0.0785067280107819,0.09947272783451735,0.1646481039683134,0.6817905585351423,0.2689548192047324,0.09527911145367177,0.6061975010162899,Skilled
Evanna Lynch,27,1,6.0,0.44444444444444436,-0.6312756767108781,0.46404576649491286,0.0833532011620109,0.12005753997565057,0.2152519633070999,0.68172397348506,1.144437740577074,0.21285070663983674,0.32645047588720794,Average
Nancy McKeon,27,1,6.5,0.611111111111111,-0.04509111976506258,-0.49903662416414063,0.0804604339426461,0.06276329827393527,0.0955664122619106,0.42262946842194216,-3.40986926626985,0.10477372458071553,-0.27431665518891024,Average
John Schneider,27,1,6.0,0.44444444444444436,-0.6312756767108781,-0.6451789019216846,0.0862648436597516,0.09652401362105727,0.1453855701552687,0.6113091676740665,-0.3206394522065491,0.1295313291508105,-0.34849773570458786,Average
Milo Manheim,27,1,6.666666666666667,0.6666666666666666,0.15030373255020965,0.8008941507884191,0.0765945853716347,0.13255658872770096,0.2633839497825765,0.5296001362827283,2.1188337104229524,0.14713891594444678,0.5335591259641318,Skilled
Danelle Umstead,27,1,6.0,0.44444444444444436,-0.6312756767108781,-0.9884706579170981,0.0854561800638889,0.04880775975405935,0.0854561800638889,0.24912717784016924,-7.32968406196591,0.04484067567559246,-0.5735592908486351,Average
Mary Lou Retton,27,1,6.666666666666667,0.6666666666666666,0.15030373255020965,0.09213760941269199,0.081367720896321,0.08105062703251416,0.11124839143572,0.617726458842398,-0.7341753770370374,0.4218363457329464,0.08770281646062086,Average
DeMarcus Ware,27,1,7.666666666666667,1.0,1.322672846441841,0.26441588039507213,0.0774976729492145,0.09181449520672776,0.1248326529056594,0.7114322540983142,-0.10834227970063778,0.2519497643933339,0.1953753263197344,Average
Nikki Glaser,27,1,5.833333333333333,0.3888888888888887,-0.8266705290261505,-0.8266705290261505,0.0088973287820194,0.0088973287820194,0.0088973287820194,1.0,0.0,0.009601393918688354,-0.49244338590288245,Average
Bobby Bones,27,1,6.666666666666667,0.6666666666666666,0.15030373255020965,-0.7769870562009138,0.0799051925596393,0.1796961459377991,0.5403603395284663,0.24147875602529434,4.0799577005354815,0.20490170826036858,-0.3943137753454286,Popular
Tinashe,27,1,7.666666666666667,1.0,1.322672846441841,0.9706435977002296,0.0822259333638019,0.06760394170569324,0.0922132294958914,0.5009388326708136,-2.1247964840368683,0.06314327368221159,0.609427735302415,Skilled
Alexis Ren,27,1,7.333333333333333,0.8888888888888887,0.9318831418112964,0.5042133750350666,0.0798182505867304,0.11466021797940572,0.2258832924271415,0.5974294595458048,0.8018383158654716,0.1897677587371369,0.3483921122128022,Skilled
Joe Amabile,27,1,4.666666666666667,0.0,-2.194434495233053,-1.7438681795077238,0.0996519286515587,0.11394898872681897,0.1731218982963628,0.682505323313848,-0.04917974403023245,0.06179888019828027,-1.0007413122139066,Average
Juan Pablo Di Pace,27,2,8.666666666666666,1.0,1.1514458561570649,0.9440140164708051,0.0866201905411369,0.09947272783451735,0.1646481039683134,0.6817905585351423,0.2689548192047324,0.09527911145367177,0.6061975010162899,Skilled
Evanna Lynch,27,2,8.0,0.7647058823529413,0.4855494574156298,0.46404576649491286,0.0889449288758671,0.12005753997565057,0.2152519633070999,0.68172397348506,1.144437740577074,0.21285070663983674,0.32645047588720794,Average
Nancy McKeon,27,2,6.833333333333333,0.35294117647058826,-0.679769240381883,-0.49903662416414063,0.0955664122619106,0.06276329827393527,0.0955664122619106,0.42262946842194216,-3.40986926626985,0.10477372458071553,-0.27431665518891024,Average
John Schneider,27,2,7.166666666666667,0.4705882352941179,-0.3468210410111645,-0.6451789019216846,0.0893208215167063,0.09652401362105727,0.1453855701552687,0.6113091676740665,-0.3206394522065491,0.1295313291508105,-0.34849773570458786,Average
Milo Manheim,27,2,8.666666666666666,1.0,1.1514458561570649,0.8008941507884191,0.0859256515447455,0.13255658872770096,0.2633839497825765,0.5296001362827283,2.1188337104229524,0.14713891594444678,0.5335591259641318,Skilled
Danelle Umstead,27,2,6.166666666666667,0.11764705882352963,-1.3456656391233182,-0.9884706579170981,0.0121593394442298,0.04880775975405935,0.0854561800638889,0.24912717784016924,-7.32968406196591,0.04484067567559246,-0.5735592908486351,Average
Mary Lou Retton,27,2,7.666666666666667,0.647058823529412,0.15260125804491226,0.09213760941269199,0.0856490968955883,0.08105062703251416,0.11124839143572,0.617726458842398,-0.7341753770370374,0.4218363457329464,0.08770281646062086,Average
DeMarcus Ware,27,2,7.833333333333333,0.7058823529411765,0.31907535773027057,0.26441588039507213,0.0878170279559604,0.09181449520672776,0.1248326529056594,0.7114322540983142,-0.10834227970063778,0.2519497643933339,0.1953753263197344,Average
Bobby Bones,27,2,6.5,0.23529411764705896,-1.0127174397526006,-0.7769870562009138,0.0981167681596514,0.1796961459377991,0.5403603395284663,0.24147875602529434,4.0799577005354815,0.20490170826036858,-0.3943137753454286,Popular
Tinashe,27,2,8.666666666666666,1.0,1.1514458561570649,0.9706435977002296,0.0864862224243529,0.06760394170569324,0.0922132294958914,0.5009388326708136,-2.1247964840368683,0.06314327368221159,0.609427735302415,Skilled
Alexis Ren,27,2,8.166666666666666,0.8235294117647058,0.6520235571009881,0.5042133750350666,0.0844578029770779,0.11466021797940572,0.2258832924271415,0.5974294595458048,0.8018383158654716,0.1897677587371369,0.3483921122128022,Skilled
Joe Amabile,27,2,5.833333333333333,0.0,-1.6786138384940366,-1.7438681795077238,0.0989357374027722,0.11394898872681897,0.1731218982963628,0.682505323313848,-0.04917974403023245,0.06179888019828027,-1.0007413122139066,Average
Juan Pablo Di Pace,27,3,10.0,1.0,1.5711283182201095,0.9440140164708051,0.0933678801687876,0.09947272783451735,0.1646481039683134,0.6817905585351423,0.2689548192047324,0.09527911145367177,0.6061975010162899,Skilled
Evanna Lynch,27,3,9.0,0.75,0.6923616317580149,0.46404576649491286,0.095407887540076,0.12005753997565057,0.2152519633070999,0.68172397348506,1.144437740577074,0.21285070663983674,0.32645047588720794,Average
Nancy McKeon,27,3,7.333333333333333,0.33333333333333326,-0.7722495123454763,-0.49903662416414063,0.0122630486172491,0.06276329827393527,0.0955664122619106,0.42262946842194216,-3.40986926626985,0.10477372458071553,-0.27431665518891024,Average
John Schneider,27,3,7.0,0.25,-1.0651717411661743,-0.6451789019216846,0.1042915640544733,0.09652401362105727,0.1453855701552687,0.6113091676740665,-0.3206394522065491,0.1295313291508105,-0.34849773570458786,Average
Milo Manheim,27,3,9.0,0.75,0.6923616317580149,0.8008941507884191,0.091844203602222,0.13255658872770096,0.2633839497825765,0.5296001362827283,2.1188337104229524,0.14713891594444678,0.5335591259641318,Skilled
Mary Lou Retton,27,3,8.0,0.5,-0.18640505470407973,0.09213760941269199,0.0976951328956594,0.08105062703251416,0.11124839143572,0.617726458842398,-0.7341753770370374,0.4218363457329464,0.08770281646062086,Average
DeMarcus Ware,27,3,8.666666666666666,0.6666666666666665,0.39943940293731617,0.26441588039507213,0.0949323678015471,0.09181449520672776,0.1248326529056594,0.7114322540983142,-0.10834227970063778,0.2519497643933339,0.1953753263197344,Average
Bobby Bones,27,3,7.666666666666667,0.41666666666666674,-0.47932728352477766,-0.7769870562009138,0.102081491375155,0.1796961459377991,0.5403603395284663,0.24147875602529434,4.0799577005354815,0.20490170826036858,-0.3943137753454286,Popular
Tinashe,27,3,9.0,0.75,0.6923616317580149,0.9706435977002296,0.0922132294958914,0.06760394170569324,0.0922132294958914,0.5009388326708136,-2.1247964840368683,0.06314327368221159,0.609427735302415,Skilled
Alexis Ren,27,3,8.666666666666666,0.6666666666666665,0.39943940293731617,0.5042133750350666,0.0987518700753039,0.11466021797940572,0.2258832924271415,0.5974294595458048,0.8018383158654716,0.1897677587371369,0.3483921122128022,Skilled
Joe Amabile,27,3,6.0,0.0,-1.943938427628269,-1.7438681795077238,0.1171513243736344,0.11394898872681897,0.1731218982963628,0.682505323313848,-0.04917974403023245,0.06179888019828027,-1.0007413122139066,Average
Juan Pablo Di Pace,27,4,8.0,0.6428571428571429,0.20459830184114272,0.9440140164708051,0.1039093331985928,0.09947272783451735,0.1646481039683134,0.6817905585351423,0.2689548192047324,0.09527911145367177,0.6061975010162899,Skilled
Evanna Lynch,27,4,8.0,0.6428571428571429,0.20459830184114272,0.46404576649491286,0.0971762854127072,0.12005753997565057,0.2152519633070999,0.68172397348506,1.144437740577074,0.21285070663983674,0.32645047588720794,Average
John Schneider,27,4,7.0,0.4285714285714286,-0.5626453300631401,-0.6451789019216846,0.122866303993186,0.09652401362105727,0.1453855701552687,0.6113091676740665,-0.3206394522065491,0.1295313291508105,-0.34849773570458786,Average
Milo Manheim,27,4,9.666666666666666,1.0,1.4833376883482803,0.8008941507884191,0.0923921970715749,0.13255658872770096,0.2633839497825765,0.5296001362827283,2.1188337104229524,0.14713891594444678,0.5335591259641318,Skilled
Mary Lou Retton,27,4,8.666666666666666,0.7857142857142857,0.7160940564439975,0.09213760941269199,0.0952356571412687,0.08105062703251416,0.11124839143572,0.617726458842398,-0.7341753770370374,0.4218363457329464,0.08770281646062086,Average
DeMarcus Ware,27,4,7.333333333333333,0.5,-0.3068974527617127,0.26441588039507213,0.1098813762043239,0.09181449520672776,0.1248326529056594,0.7114322540983142,-0.10834227970063778,0.2519497643933339,0.1953753263197344,Average
Bobby Bones,27,4,6.666666666666667,0.35714285714285726,-0.8183932073645674,-0.7769870562009138,0.1277431577932793,0.1796961459377991,0.5403603395284663,0.24147875602529434,4.0799577005354815,0.20490170826036858,-0.3943137753454286,Popular
Tinashe,27,4,8.666666666666666,0.7857142857142857,0.7160940564439975,0.9706435977002296,0.0094903815387268,0.06760394170569324,0.0922132294958914,0.5009388326708136,-2.1247964840368683,0.06314327368221159,0.609427735302415,Skilled
Alexis Ren,27,4,8.333333333333334,0.7142857142857145,0.4603461791425708,0.5042133750350666,0.0987675497711819,0.11466021797940572,0.2258832924271415,0.5974294595458048,0.8018383158654716,0.1897677587371369,0.3483921122128022,Skilled
Joe Amabile,27,4,5.0,0.0,-2.097132593871706,-1.7438681795077238,0.1425377578751582,0.11394898872681897,0.1731218982963628,0.682505323313848,-0.04917974403023245,0.06179888019828027,-1.0007413122139066,Average
Juan Pablo Di Pace,27,5,9.666666666666666,1.0,1.1283038951671407,0.9440140164708051,0.1109826130236519,0.09947272783451735,0.1646481039683134,0.6817905585351423,0.2689548192047324,0.09527911145367177,0.6061975010162899,Skilled
Evanna Lynch,27,5,8.0,0.5833333333333334,-0.1735852146410979,0.46404576649491286,0.1113335378103859,0.12005753997565057,0.2152519633070999,0.68172397348506,1.144437740577074,0.21285070663983674,0.32645047588720794,Average
John Schneider,27,5,8.0,0.5833333333333334,-0.1735852146410979,-0.6451789019216846,0.1107197123826376,0.09652401362105727,0.1453855701552687,0.6113091676740665,-0.3206394522065491,0.1295313291508105,-0.34849773570458786,Average
Milo Manheim,27,5,9.0,0.8333333333333335,0.6075482512438455,0.8008941507884191,0.1118547732508646,0.13255658872770096,0.2633839497825765,0.5296001362827283,2.1188337104229524,0.14713891594444678,0.5335591259641318,Skilled
Mary Lou Retton,27,5,8.333333333333334,0.6666666666666669,0.08679260732055034,0.09213760941269199,0.11124839143572,0.08105062703251416,0.11124839143572,0.617726458842398,-0.7341753770370374,0.4218363457329464,0.08770281646062086,Average
DeMarcus Ware,27,5,8.666666666666666,0.7499999999999999,0.3471704292821972,0.26441588039507213,0.1100814037287765,0.09181449520672776,0.1248326529056594,0.7114322540983142,-0.10834227970063778,0.2519497643933339,0.1953753263197344,Average
Bobby Bones,27,5,7.0,0.3333333333333333,-0.9547186805260414,-0.7769870562009138,0.1108777092214937,0.1796961459377991,0.5403603395284663,0.24147875602529434,4.0799577005354815,0.20490170826036858,-0.3943137753454286,Popular
Alexis Ren,27,5,9.666666666666666,1.0,1.1283038951671407,0.5042133750350666,0.1121816116119676,0.11466021797940572,0.2258832924271415,0.5974294595458048,0.8018383158654716,0.1897677587371369,0.3483921122128022,Skilled
Joe Amabile,27,5,5.666666666666667,0.0,-1.9962299683726323,-1.7438681795077238,0.1107202475345008,0.11394898872681897,0.1731218982963628,0.682505323313848,-0.04917974403023245,0.06179888019828027,-1.0007413122139066,Average
Juan Pablo Di Pace,27,6,10.0,1.0,1.156076820796691,0.9440140164708051,0.1114672196503126,0.09947272783451735,0.1646481039683134,0.6817905585351423,0.2689548192047324,0.09527911145367177,0.6061975010162899,Skilled
Evanna Lynch,27,6,9.666666666666666,0.909090909090909,0.9023038601340022,0.46404576649491286,0.1163920664714728,0.12005753997565057,0.2152519633070999,0.68172397348506,1.144437740577074,0.21285070663983674,0.32645047588720794,Average
John Schneider,27,6,6.333333333333333,0.0,-1.635425746492879,-0.6451789019216846,0.1453855701552687,0.09652401362105727,0.1453855701552687,0.6113091676740665,-0.3206394522065491,0.1295313291508105,-0.34849773570458786,Average
Milo Manheim,27,6,10.0,1.0,1.156076820796691,0.8008941507884191,0.1066964089116394,0.13255658872770096,0.2633839497825765,0.5296001362827283,2.1188337104229524,0.14713891594444678,0.5335591259641318,Skilled
Mary Lou Retton,27,6,8.0,0.4545454545454546,-0.36656094317943805,0.09213760941269199,0.0151077629305275,0.08105062703251416,0.11124839143572,0.617726458842398,-0.7341753770370374,0.4218363457329464,0.08770281646062086,Average
DeMarcus Ware,27,6,8.666666666666666,0.6363636363636362,0.1409849781459378,0.26441588039507213,0.1248326529056594,0.09181449520672776,0.1248326529056594,0.7114322540983142,-0.10834227970063778,0.2519497643933339,0.1953753263197344,Average
Bobby Bones,27,6,7.333333333333333,0.2727272727272727,-0.8741068645048146,-0.7769870562009138,0.1338234248253103,0.1796961459377991,0.5403603395284663,0.24147875602529434,4.0799577005354815,0.20490170826036858,-0.3943137753454286,Popular
Alexis Ren,27,6,9.0,0.7272727272727273,0.3947579388086264,0.5042133750350666,0.1168654153511016,0.11466021797940572,0.2258832924271415,0.5974294595458048,0.8018383158654716,0.1897677587371369,0.3483921122128022,Skilled
Joe Amabile,27,6,7.333333333333333,0.2727272727272727,-0.8741068645048146,-1.7438681795077238,0.1294294787987074,0.11394898872681897,0.1731218982963628,0.682505323313848,-0.04917974403023245,0.06179888019828027,-1.0007413122139066,Average
Juan Pablo Di Pace,27,7,9.333333333333334,0.7500000000000001,0.4390861079213191,0.9440140164708051,0.1646481039683134,0.09947272783451735,0.1646481039683134,0.6817905585351423,0.2689548192047324,0.09527911145367177,0.6061975010162899,Skilled
Evanna Lynch,27,7,9.833333333333334,1.0,1.2497066148529834,0.46404576649491286,0.138938808541483,0.12005753997565057,0.2152519633070999,0.68172397348506,1.144437740577074,0.21285070663983674,0.32645047588720794,Average
John Schneider,27,7,9.0,0.5833333333333333,-0.10132756336645803,-0.6451789019216846,0.0168192795853773,0.09652401362105727,0.1453855701552687,0.6113091676740665,-0.3206394522065491,0.1295313291508105,-0.34849773570458786,Average
Milo Manheim,27,7,9.666666666666666,0.9166666666666661,0.9794997792090934,0.8008941507884191,0.1416486684335329,0.13255658872770096,0.2633839497825765,0.5296001362827283,2.1188337104229524,0.14713891594444678,0.5335591259641318,Skilled
DeMarcus Ware,27,7,8.833333333333334,0.5000000000000002,-0.37153439901034513,0.26441588039507213,0.0376589649016125,0.09181449520672776,0.1248326529056594,0.7114322540983142,-0.10834227970063778,0.2519497643933339,0.1953753263197344,Average
Bobby Bones,27,7,8.833333333333334,0.5000000000000002,-0.37153439901034513,-0.7769870562009138,0.1744846372883753,0.1796961459377991,0.5403603395284663,0.24147875602529434,4.0799577005354815,0.20490170826036858,-0.3943137753454286,Popular
Alexis Ren,27,7,9.166666666666666,0.6666666666666662,0.16887927227742908,0.5042133750350666,0.1526796389849425,0.11466021797940572,0.2258832924271415,0.5974294595458048,0.8018383158654716,0.1897677587371369,0.3483921122128022,Skilled
Joe Amabile,27,7,7.833333333333333,0.0,-1.992775412873675,-1.7438681795077238,0.1731218982963628,0.11394898872681897,0.1731218982963628,0.682505323313848,-0.04917974403023245,0.06179888019828027,-1.0007413122139066,Average
Juan Pablo Di Pace,27,8,10.0,1.0,0.9695896898516763,0.9440140164708051,0.0462797541145617,0.09947272783451735,0.1646481039683134,0.6817905585351423,0.2689548192047324,0.09527911145367177,0.6061975010162899,Skilled
Evanna Lynch,27,8,9.666666666666666,0.8666666666666665,0.6634034720037785,0.46404576649491286,0.2152519633070999,0.12005753997565057,0.2152519633070999,0.68172397348506,1.144437740577074,0.21285070663983674,0.32645047588720794,Average
Milo Manheim,27,8,9.166666666666666,0.6666666666666664,0.20412414523193245,0.8008941507884191,0.2226688605805181,0.13255658872770096,0.2633839497825765,0.5296001362827283,2.1188337104229524,0.14713891594444678,0.5335591259641318,Skilled
