celebrity,season,week,judge_score,judge_percent,fan_percent_mean,fan_percent_std,is_exited,exit_week,final_rank,placement,n_valid_samples
Joe Amabile,27,6,7.333333333333333,0.09606986899563319,0.12942947879870742,0.0919323151139608,False,8.0,,6.0,1244
Juan Pablo Di Pace,27,7,9.333333333333334,0.12873563218390804,0.16464810396831348,0.10889197122868313,False,8.0,,5.0,171
Evanna Lynch,27,7,9.833333333333334,0.135632183908046,0.138938808541483,0.11044589948951687,False,9.0,3.0,3.0,171
John Schneider,27,7,9.0,0.12413793103448276,0.01681927958537737,0.015270818711764163,True,7.0,,8.0,171
Milo Manheim,27,7,9.666666666666666,0.13333333333333333,0.1416486684335329,0.10235189355287103,False,9.0,2.0,2.0,171
DeMarcus Ware,27,7,8.833333333333334,0.12183908045977013,0.03765896490161259,0.018449633007531364,True,7.0,,7.0,171
Bobby Bones,27,7,8.833333333333334,0.12183908045977013,0.17448463728837538,0.11789784265919108,False,9.0,1.0,1.0,171
Alexis Ren,27,7,9.166666666666666,0.1264367816091954,0.15267963898494255,0.09492270540886269,False,9.0,4.0,4.0,171
Joe Amabile,27,7,7.833333333333333,0.10804597701149425,0.17312189829636285,0.11249221172653312,False,8.0,,6.0,171
Juan Pablo Di Pace,27,8,10.0,0.18633540372670812,0.046279754114561755,0.03244229332939542,True,8.0,,5.0,473
Evanna Lynch,27,8,9.666666666666666,0.18012422360248448,0.2152519633070999,0.1362510578764879,False,9.0,3.0,3.0,473
Milo Manheim,27,8,9.166666666666666,0.17080745341614909,0.2226688605805181,0.1322924088130275,False,9.0,2.0,2.0,473
Bobby Bones,27,8,7.5,0.13975155279503107,0.24987259268882125,0.12233957454430064,False,9.0,1.0,1.0,473
Alexis Ren,27,8,9.666666666666666,0.18012422360248448,0.22588329242714153,0.1372971464534503,False,9.0,4.0,4.0,473
Joe Amabile,27,8,7.666666666666667,0.14285714285714288,0.04004353688185731,0.028312458835208845,True,8.0,,6.0,473
Evanna Lynch,27,9,10.0,0.2597402597402597,0.13371918065975258,0.06969856521563537,False,9.0,3.0,3.0,392
Milo Manheim,27,9,10.0,0.2597402597402597,0.2633839497825765,0.08416441998549294,False,9.0,2.0,2.0,392
Bobby Bones,27,9,9.0,0.23376623376623376,0.5403603395284663,0.13360766764645057,False,9.0,1.0,1.0,392
Alexis Ren,27,9,9.5,0.24675324675324675,0.06253653002920427,0.047211104967926236,False,9.0,4.0,4.0,392
Kate Flannery,28,1,5.0,0.07614213197969542,0.08469281662789367,0.07793913652899365,False,8.0,,7.0,10000
James Van Der Beek,28,1,7.0,0.10659898477157359,0.08308339066456132,0.0758253389693117,False,10.0,,5.0,10000
Kel Mitchell,28,1,5.333333333333333,0.08121827411167512,0.08499616664656894,0.07802953301846663,False,11.0,2.0,2.0,10000
Ray Lewis,28,1,5.0,0.07614213197969542,0.08261722432048975,0.07578146759545691,False,2.0,,11.0,10000
Lamar Odom,28,1,3.6666666666666665,0.055837563451776644,0.08108842874073804,0.07490890533291392,False,4.0,,10.0,10000
Sailor Brinkley-Cook,28,1,6.0,0.09137055837563451,0.08264567361932641,0.07533391771178166,False,6.0,,9.0,10000
Sean Spicer,28,1,4.0,0.06091370558375634,0.08375894979131739,0.07666940334110765,False,9.0,,6.0,10000
Mary Wilson,28,1,5.666666666666667,0.08629441624365482,0.08272945398946119,0.07527900835742524,False,2.0,,12.0,10000
Lauren Alaina,28,1,6.333333333333333,0.0964467005076142,0.08468875178820622,0.07948371752429824,False,11.0,4.0,4.0,10000
Ally Brooke,28,1,5.333333333333333,0.08121827411167512,0.08299520468046795,0.07515731742925925,False,11.0,3.0,3.0,10000
Karamo Brown,28,1,5.666666666666667,0.08629441624365482,0.08417660336366369,0.07801238430106178,False,7.0,,8.0,10000
Hannah Brown,28,1,6.666666666666667,0.10152284263959391,0.08252733576730545,0.07647774469416325,False,11.0,1.0,1.0,10000
Kate Flannery,28,2,7.0,0.0958904109589041,0.08555021823765864,0.08109647181953271,False,8.0,,7.0,341
James Van Der Beek,28,2,6.666666666666667,0.09132420091324202,0.08625519710367305,0.07599738189790707,False,10.0,,5.0,341
Kel Mitchell,28,2,6.666666666666667,0.09132420091324202,0.08674244043771656,0.07763950045755016,False,11.0,2.0,2.0,341
Ray Lewis,28,2,5.0,0.0684931506849315,0.03962588617860919,0.019432278850818857,True,2.0,,11.0,341
Lamar Odom,28,2,4.0,0.0547945205479452,0.13528649581133823,0.07956833044784475,False,4.0,,10.0,341
Sailor Brinkley-Cook,28,2,6.0,0.0821917808219178,0.09568914568167244,0.07429018863026576,False,6.0,,9.0,341
Sean Spicer,28,2,5.333333333333333,0.0730593607305936,0.10549888598854044,0.07114409330321239,False,9.0,,6.0,341
Mary Wilson,28,2,5.0,0.0684931506849315,0.012010297803895916,0.011461138672425982,True,2.0,,12.0,341
Lauren Alaina,28,2,6.333333333333333,0.0867579908675799,0.0933999890680633,0.07660682357755429,False,11.0,4.0,4.0,341
Ally Brooke,28,2,6.666666666666667,0.09132420091324202,0.07945059113268271,0.07233438218939311,False,11.0,3.0,3.0,341
Karamo Brown,28,2,6.333333333333333,0.0867579908675799,0.09354857180343694,0.08274459815671473,False,7.0,,8.0,341
Hannah Brown,28,2,8.0,0.1095890410958904,0.08694228075271254,0.08069378279643591,False,11.0,1.0,1.0,341
Kate Flannery,28,3,8.0,0.12121212121212122,0.10048687434658458,0.09066588912156227,False,8.0,,7.0,10000
James Van Der Beek,28,3,7.666666666666667,0.11616161616161616,0.10021275770775004,0.09070173848412899,False,10.0,,5.0,10000
Kel Mitchell,28,3,6.666666666666667,0.10101010101010101,0.09850249036182569,0.08894341674646704,False,11.0,2.0,2.0,10000
Lamar Odom,28,3,4.0,0.06060606060606061,0.09888298113947529,0.08997854235044594,False,4.0,,10.0,10000
Sailor Brinkley-Cook,28,3,7.666666666666667,0.11616161616161616,0.10080568560676618,0.09077683142832288,False,6.0,,9.0,10000
Sean Spicer,28,3,5.0,0.07575757575757576,0.10105418597812958,0.09027688380411208,False,9.0,,6.0,10000
Lauren Alaina,28,3,6.666666666666667,0.10101010101010101,0.0996143165765161,0.09098915857017163,False,11.0,4.0,4.0,10000
Ally Brooke,28,3,8.0,0.12121212121212122,0.10001898785385673,0.090147719705921,False,11.0,3.0,3.0,10000
Karamo Brown,28,3,5.333333333333333,0.0808080808080808,0.09914274299645232,0.09049122747560477,False,7.0,,8.0,10000
Hannah Brown,28,3,7.0,0.10606060606060606,0.10127897743264316,0.0917367081434478,False,11.0,1.0,1.0,10000
Kate Flannery,28,4,6.5,0.09219858156028368,0.11374273345310103,0.09042019774971388,False,8.0,,7.0,3265
James Van Der Beek,28,4,7.0,0.09929078014184398,0.11032502277214673,0.09395995329244923,False,10.0,,5.0,3265
Kel Mitchell,28,4,8.0,0.11347517730496454,0.10174549868506093,0.09023252920172661,False,11.0,2.0,2.0,3265
Lamar Odom,28,4,5.0,0.07092198581560284,0.02813346406467509,0.023274870321746334,True,4.0,,10.0,3265
Sailor Brinkley-Cook,28,4,7.75,0.1099290780141844,0.10165546214514974,0.0879197162870766,False,6.0,,9.0,3265
Sean Spicer,28,4,5.25,0.07446808510638298,0.12633793727823023,0.08909722200538277,False,9.0,,6.0,3265
Lauren Alaina,28,4,8.0,0.11347517730496454,0.10448707295272326,0.0917318045755003,False,11.0,4.0,4.0,3265
Ally Brooke,28,4,8.0,0.11347517730496454,0.1033264824193889,0.09183840193592441,False,11.0,3.0,3.0,3265
Karamo Brown,28,4,7.0,0.09929078014184398,0.10762202167381517,0.09249304166528372,False,7.0,,8.0,3265
Hannah Brown,28,4,8.0,0.11347517730496454,0.10262430455570838,0.08985409864981378,False,11.0,1.0,1.0,3265
Kate Flannery,28,5,8.0,0.1116279069767442,0.11146284805827447,0.09933962059766413,False,8.0,,7.0,10000
James Van Der Beek,28,5,8.666666666666666,0.12093023255813955,0.11139801345337355,0.10055605129070903,False,10.0,,5.0,10000
Kel Mitchell,28,5,8.666666666666666,0.12093023255813955,0.11171840536298687,0.10003772214574462,False,11.0,2.0,2.0,10000
Sailor Brinkley-Cook,28,5,8.0,0.1116279069767442,0.11104601977281914,0.09948566907366976,False,6.0,,9.0,10000
Sean Spicer,28,5,6.333333333333333,0.08837209302325583,0.1089442165230473,0.09750676892751156,False,9.0,,6.0,10000
Lauren Alaina,28,5,7.666666666666667,0.10697674418604652,0.1111247448949746,0.09863725011220821,False,11.0,4.0,4.0,10000
Ally Brooke,28,5,9.0,0.12558139534883722,0.11213031686413676,0.09896141671192328,False,11.0,3.0,3.0,10000
Karamo Brown,28,5,7.0,0.09767441860465118,0.1106721492948591,0.09989711960668547,False,7.0,,8.0,10000
Hannah Brown,28,5,8.333333333333334,0.11627906976744189,0.1115032857755298,0.09909396255723599,False,11.0,1.0,1.0,10000
Kate Flannery,28,6,9.0,0.11842105263157894,0.1111111111111111,0.0,False,8.0,,7.0,0
James Van Der Beek,28,6,9.0,0.11842105263157894,0.1111111111111111,0.0,False,10.0,,5.0,0
Kel Mitchell,28,6,8.666666666666666,0.11403508771929824,0.1111111111111111,0.0,False,11.0,2.0,2.0,0
Sailor Brinkley-Cook,28,6,9.0,0.11842105263157894,0.1111111111111111,0.0,True,6.0,,9.0,0
Sean Spicer,28,6,7.0,0.09210526315789473,0.1111111111111111,0.0,False,9.0,,6.0,0
Lauren Alaina,28,6,8.666666666666666,0.11403508771929824,0.1111111111111111,0.0,False,11.0,4.0,4.0,0
Ally Brooke,28,6,8.333333333333334,0.10964912280701755,0.1111111111111111,0.0,False,11.0,3.0,3.0,0
Karamo Brown,28,6,8.333333333333334,0.10964912280701755,0.1111111111111111,0.0,False,7.0,,8.0,0
Hannah Brown,28,6,8.0,0.10526315789473684,0.1111111111111111,0.0,False,11.0,1.0,1.0,0
Kate Flannery,28,7,8.0,0.11881188118811882,0.17107143182697468,0.11312198481369437,False,8.0,,7.0,1300
James Van Der Beek,28,7,9.0,0.13366336633663367,0.1142641068108804,0.10605723638825201,False,10.0,,5.0,1300
Kel Mitchell,28,7,8.5,0.12623762376237624,0.13669067165528642,0.10689443848228336,False,11.0,2.0,2.0,1300
Sean Spicer,28,7,7.0,0.10396039603960397,0.1906849763054334,0.1056407495655943,False,9.0,,6.0,1300
Lauren Alaina,28,7,9.0,0.13366336633663367,0.12075451140138685,0.10703022205033774,False,11.0,4.0,4.0,1300
Ally Brooke,28,7,9.0,0.13366336633663367,0.11799732083464912,0.10445274753383094,False,11.0,3.0,3.0,1300
Karamo Brown,28,7,8.166666666666666,0.12128712871287128,0.024930036791869788,0.02175526588899976,True,7.0,,8.0,1300
Hannah Brown,28,7,8.666666666666666,0.12871287128712872,0.12360694437351939,0.10857366107421318,False,11.0,1.0,1.0,1300
Kate Flannery,28,8,8.6666,0.1347145480395774,0.02942176587905532,0.024473212468990174,True,8.0,,7.0,1124
James Van Der Beek,28,8,10.6666,0.16580275980418574,0.1292981665123965,0.11779870497905783,False,10.0,,5.0,1124
Kel Mitchell,28,8,9.999933333333333,0.15544002254931627,0.1517273008686208,0.1162706509805622,False,11.0,2.0,2.0,1124
Sean Spicer,28,8,6.666666666666667,0.1036273725486945,0.23082457001011786,0.11608489886189964,False,9.0,,6.0,1124
Lauren Alaina,28,8,8.0,0.1243528470584334,0.19415500511020256,0.12288678244241225,False,11.0,4.0,4.0,1124
Ally Brooke,28,8,10.0,0.15544105882304174,0.13357876146560532,0.11798957692210633,False,11.0,3.0,3.0,1124
Hannah Brown,28,8,10.333266666666667,0.160621391176751,0.1309944301540015,0.11855263966999474,False,11.0,1.0,1.0,1124
James Van Der Beek,28,9,9.0,0.17266187050359713,0.17658190911261307,0.1425598644928465,False,10.0,,5.0,4023
Kel Mitchell,28,9,9.25,0.1774580335731415,0.1713817226090735,0.14228111544323435,False,11.0,2.0,2.0,4023
Sean Spicer,28,9,6.25,0.11990407673860912,0.06136289634503962,0.05036969268798017,True,9.0,,6.0,4023
Lauren Alaina,28,9,8.75,0.16786570743405277,0.2248610461987851,0.13773884458885202,False,11.0,4.0,4.0,4023
Ally Brooke,28,9,10.0,0.19184652278177458,0.1730069053182369,0.14375114854162163,False,11.0,3.0,3.0,4023
Hannah Brown,28,9,8.875,0.17026378896882494,0.19280552041625146,0.14429700527867673,False,11.0,1.0,1.0,4023
James Van Der Beek,28,10,8.5,0.18545454545454546,0.07906869944255097,0.06291386600670185,True,10.0,,5.0,4251
Kel Mitchell,28,10,9.5,0.20727272727272728,0.20898854568234385,0.16405305911673532,False,11.0,2.0,2.0,4251
Lauren Alaina,28,10,9.0,0.19636363636363635,0.27775063893941637,0.1572539382394584,False,11.0,4.0,4.0,4251
Ally Brooke,28,10,9.833333333333334,0.21454545454545454,0.2074650539954714,0.16529514912603815,False,11.0,3.0,3.0,4251
Hannah Brown,28,10,9.0,0.19636363636363635,0.2267270619402167,0.16398003955220125,False,11.0,1.0,1.0,4251
Kel Mitchell,28,11,9.833333333333334,0.25213675213675213,0.25,0.0,False,11.0,2.0,2.0,0
Lauren Alaina,28,11,9.5,0.24358974358974358,0.25,0.0,False,11.0,4.0,4.0,0
Ally Brooke,28,11,10.0,0.2564102564102564,0.25,0.0,False,11.0,3.0,3.0,0
Hannah Brown,28,11,9.666666666666666,0.24786324786324784,0.25,0.0,False,11.0,1.0,1.0,0
Anne Heche,29,1,6.0,0.06923076923076922,0.06591534821841469,0.06136995463652731,False,4.0,,13.0,10000
Jesse Metcalfe,29,1,6.0,0.06923076923076922,0.06634607673641754,0.061709277587426545,False,5.0,,12.0,10000
Chrishell Stause,29,1,4.333333333333333,0.049999999999999996,0.06695092448084422,0.06298956295774709,False,8.0,,8.0,10000
Skai Jackson,29,1,7.0,0.08076923076923076,0.06767196625170424,0.06302578789890657,False,10.0,,5.0,10000
Justina Machado,29,1,7.0,0.08076923076923076,0.0655303211572068,0.06103973832572986,False,11.0,4.0,4.0,10000
Charles Oakley,29,1,4.0,0.04615384615384615,0.0659846441916711,0.06183554081838409,False,2.0,,15.0,10000
Veron Davis,29,1,5.666666666666667,0.06538461538461539,0.06723287738326389,0.06186261131014947,False,6.0,,11.0,10000
Johnny Weir,29,1,6.0,0.06923076923076922,0.06669814487727156,0.0632027278615153,False,10.0,,6.0,10000
Nev Schulman,29,1,6.666666666666667,0.07692307692307693,0.06639130413834056,0.06213704129885081,False,11.0,2.0,2.0,10000
AJ McLean,29,1,6.0,0.06923076923076922,0.06658777113310019,0.06196294328234235,False,9.0,,7.0,10000
Nelly,29,1,5.333333333333333,0.061538461538461535,0.06755021636053345,0.0627653754382392,False,11.0,3.0,3.0,10000
Kaitlyn Bristowe,29,1,6.666666666666667,0.07692307692307693,0.06693812383629628,0.06228205250335963,False,11.0,1.0,1.0,10000
Carole Baskin,29,1,3.6666666666666665,0.0423076923076923,0.06690137498246118,0.061841391644782966,False,3.0,,14.0,10000
Monica Aldama,29,1,6.333333333333333,0.07307692307692307,0.0665898452944179,0.06240999851540428,False,7.0,,10.0,10000
Jeannie Mai,29,1,6.0,0.06923076923076922,0.06671106095805504,0.06222503675556026,False,7.0,,9.0,10000
Anne Heche,29,2,6.0,0.06593406593406595,0.06825086271693845,0.062235509209569724,False,4.0,,13.0,2141
Jesse Metcalfe,29,2,6.666666666666667,0.07326007326007328,0.06751388030503411,0.06294393878024296,False,5.0,,12.0,2141
Chrishell Stause,29,2,6.0,0.06593406593406595,0.06569576989846536,0.06020575674948314,False,8.0,,8.0,2141
Skai Jackson,29,2,5.0,0.05494505494505495,0.0838526451439915,0.06171541095294045,False,10.0,,5.0,2141
Justina Machado,29,2,7.0,0.07692307692307694,0.06756724626664944,0.05967073830340954,False,11.0,4.0,4.0,2141
Charles Oakley,29,2,5.0,0.05494505494505495,0.013009755058506954,0.010933027287044528,True,2.0,,15.0,2141
Veron Davis,29,2,6.0,0.06593406593406595,0.07043876098796417,0.06173555739959802,False,6.0,,11.0,2141
Johnny Weir,29,2,6.0,0.06593406593406595,0.07203578886203334,0.0653177052768407,False,10.0,,6.0,2141
Nev Schulman,29,2,7.0,0.07692307692307694,0.06792640430410038,0.060733657394064604,False,11.0,2.0,2.0,2141
AJ McLean,29,2,6.333333333333333,0.0695970695970696,0.06596871010854403,0.061593404357647624,False,9.0,,7.0,2141
Nelly,29,2,6.0,0.06593406593406595,0.06550204121091009,0.060008760552019105,False,11.0,3.0,3.0,2141
Kaitlyn Bristowe,29,2,7.333333333333333,0.08058608058608059,0.07238420254024076,0.06732202239138876,False,11.0,1.0,1.0,2141
Carole Baskin,29,2,5.333333333333333,0.058608058608058615,0.07970735887664768,0.06332873177450775,False,3.0,,14.0,2141
Monica Aldama,29,2,5.333333333333333,0.058608058608058615,0.07241839055269517,0.06133020207415203,False,7.0,,10.0,2141
Jeannie Mai,29,2,6.0,0.06593406593406595,0.06772818316727869,0.062070390665130426,False,7.0,,9.0,2141
Anne Heche,29,3,5.0,0.053380782918149475,0.08855351912166969,0.06723091298345679,False,4.0,,13.0,2857
Jesse Metcalfe,29,3,6.666666666666667,0.0711743772241993,0.07420761372446898,0.06975984860678391,False,5.0,,12.0,2857
Chrishell Stause,29,3,7.333333333333333,0.07829181494661923,0.07032120313240205,0.06397567335239894,False,8.0,,8.0,2857
Skai Jackson,29,3,6.0,0.06405693950177936,0.07734593885532084,0.0635816649903406,False,10.0,,5.0,2857
Justina Machado,29,3,6.333333333333333,0.06761565836298933,0.07509345188783013,0.06687628614148854,False,11.0,4.0,4.0,2857
Veron Davis,29,3,7.333333333333333,0.07829181494661923,0.07256197166452678,0.066793469084487,False,6.0,,11.0,2857
Johnny Weir,29,3,8.0,0.08540925266903915,0.0735657221827681,0.06511725954735333,False,10.0,,6.0,2857
Nev Schulman,29,3,8.0,0.08540925266903915,0.07249953400525418,0.06417755468986006,False,11.0,2.0,2.0,2857
AJ McLean,29,3,7.0,0.07473309608540926,0.07446588894748071,0.06990441338165518,False,9.0,,7.0,2857
Nelly,29,3,6.0,0.06405693950177936,0.08396840100557597,0.06717108031837955,False,11.0,3.0,3.0,2857
Kaitlyn Bristowe,29,3,7.666666666666667,0.0818505338078292,0.07343684878895475,0.06748615887182259,False,11.0,1.0,1.0,2857
Carole Baskin,29,3,4.0,0.042704626334519574,0.01720235502210974,0.013703469505753366,True,3.0,,14.0,2857
Monica Aldama,29,3,7.0,0.07473309608540926,0.0729509333933394,0.06696753944562013,False,7.0,,10.0,2857
Jeannie Mai,29,3,7.333333333333333,0.07829181494661923,0.07382661826829895,0.06760265614248909,False,7.0,,9.0,2857
Anne Heche,29,4,7.0,0.06976744186046512,0.01908535804171725,0.015635339640616704,True,4.0,,13.0,2926
Jesse Metcalfe,29,4,7.0,0.06976744186046512,0.0942729110153167,0.0702617357182341,False,5.0,,12.0,2926
Chrishell Stause,29,4,7.333333333333333,0.07308970099667775,0.08130619766391987,0.07338832348846519,False,8.0,,8.0,2926
Skai Jackson,29,4,9.333333333333334,0.0930232558139535,0.07835263941486681,0.07336059200088525,False,10.0,,5.0,2926
Justina Machado,29,4,8.0,0.079734219269103,0.08010281369803812,0.07074238702130509,False,11.0,4.0,4.0,2926
Veron Davis,29,4,7.333333333333333,0.07308970099667775,0.07699985819444298,0.06852114047385,False,6.0,,11.0,2926
Johnny Weir,29,4,8.0,0.079734219269103,0.08058873745407896,0.07258836989146891,False,10.0,,6.0,2926
Nev Schulman,29,4,8.0,0.079734219269103,0.07805884958001594,0.07087815509375824,False,11.0,2.0,2.0,2926
AJ McLean,29,4,8.0,0.079734219269103,0.08046125687294069,0.07292056532002701,False,9.0,,7.0,2926
Nelly,29,4,7.0,0.06976744186046512,0.08719581209896432,0.07550035389146204,False,11.0,3.0,3.0,2926
Kaitlyn Bristowe,29,4,8.333333333333334,0.08305647840531563,0.07618670678873558,0.06978350187897188,False,11.0,1.0,1.0,2926
Monica Aldama,29,4,8.0,0.079734219269103,0.07977822907518008,0.07295509175216064,False,7.0,,10.0,2926
Jeannie Mai,29,4,7.0,0.06976744186046512,0.08761063010178298,0.07010763050984209,False,7.0,,9.0,2926
Jesse Metcalfe,29,5,6.333333333333333,0.06620209059233449,0.021223381909972576,0.017462723778240628,True,5.0,,12.0,3085
Chrishell Stause,29,5,6.333333333333333,0.06620209059233449,0.10570857516637243,0.07612704638786916,False,8.0,,8.0,3085
Skai Jackson,29,5,8.0,0.08362369337979093,0.0879688760861241,0.07484679096058129,False,10.0,,5.0,3085
Justina Machado,29,5,8.0,0.08362369337979093,0.08844371490907003,0.07649387865445571,False,11.0,4.0,4.0,3085
Veron Davis,29,5,7.0,0.07317073170731707,0.0967103796224027,0.07664371204029553,False,6.0,,11.0,3085
Johnny Weir,29,5,9.666666666666666,0.10104529616724738,0.08565395924530915,0.07678488551950365,False,10.0,,6.0,3085
Nev Schulman,29,5,8.666666666666666,0.09059233449477351,0.08881113526627922,0.07925089422151514,False,11.0,2.0,2.0,3085
AJ McLean,29,5,8.0,0.08362369337979093,0.08488821894738079,0.07685467000551287,False,9.0,,7.0,3085
Nelly,29,5,8.0,0.08362369337979093,0.08493342248338628,0.07566260355740388,False,11.0,3.0,3.0,3085
Kaitlyn Bristowe,29,5,9.0,0.0940766550522648,0.08477846075760308,0.07677848750160192,False,11.0,1.0,1.0,3085
Monica Aldama,29,5,8.666666666666666,0.09059233449477351,0.08644976051721251,0.07835561561670762,False,7.0,,10.0,3085
Jeannie Mai,29,5,8.0,0.08362369337979093,0.08443011508888768,0.07459721252984614,False,7.0,,9.0,3085
Chrishell Stause,29,6,8.0,0.08955223880597016,0.09968006895063014,0.08264610485921303,False,8.0,,8.0,2260
Skai Jackson,29,6,6.0,0.06716417910447761,0.12205417018297023,0.0842695810440863,False,10.0,,5.0,2260
Justina Machado,29,6,9.0,0.10074626865671642,0.09324349056715624,0.08749056179595456,False,11.0,4.0,4.0,2260
Veron Davis,29,6,7.0,0.07835820895522388,0.01996823037878115,0.017307283865371854,True,6.0,,11.0,2260
Johnny Weir,29,6,7.333333333333333,0.08208955223880597,0.10821417359460965,0.0825647112513834,False,10.0,,6.0,2260
Nev Schulman,29,6,8.666666666666666,0.09701492537313433,0.09449699409080604,0.08342014803325602,False,11.0,2.0,2.0,2260
AJ McLean,29,6,9.0,0.10074626865671642,0.09146018819127484,0.08617033271935988,False,9.0,,7.0,2260
Nelly,29,6,8.0,0.08955223880597016,0.09285143151557053,0.08125303058279658,False,11.0,3.0,3.0,2260
Kaitlyn Bristowe,29,6,9.0,0.10074626865671642,0.09275619685368579,0.08508471554992447,False,11.0,1.0,1.0,2260
Monica Aldama,29,6,9.0,0.10074626865671642,0.09188329664891064,0.08249702882536988,False,7.0,,10.0,2260
Jeannie Mai,29,6,8.333333333333334,0.09328358208955224,0.09339175902560479,0.08231898681593341,False,7.0,,9.0,2260
Chrishell Stause,29,7,8.666666666666666,0.1,0.13102866437503122,0.0845326062970003,False,8.0,,8.0,663
Skai Jackson,29,7,9.0,0.10384615384615385,0.11126661282437304,0.0960248495758972,False,10.0,,5.0,663
Justina Machado,29,7,8.666666666666666,0.1,0.12183592088791358,0.09324333967270361,False,11.0,4.0,4.0,663
Johnny Weir,29,7,9.0,0.10384615384615385,0.10752001035439751,0.08929953310630173,False,10.0,,6.0,663
Nev Schulman,29,7,10.0,0.11538461538461539,0.10461956112997922,0.09124794134816784,False,11.0,2.0,2.0,663
AJ McLean,29,7,8.666666666666666,0.1,0.12312824747729112,0.09141550348273143,False,9.0,,7.0,663
Nelly,29,7,9.0,0.10384615384615385,0.10236196995937669,0.08577394172841779,False,11.0,3.0,3.0,663
Kaitlyn Bristowe,29,7,8.0,0.09230769230769231,0.14246889594677176,0.08453300966253902,False,11.0,1.0,1.0,663
Monica Aldama,29,7,7.333333333333333,0.08461538461538462,0.024674508330654307,0.020460814118844855,True,7.0,,10.0,663
Jeannie Mai,29,7,8.333333333333334,0.09615384615384617,0.031095608714211728,0.022407488891380098,True,7.0,,9.0,663
Chrishell Stause,29,8,9.0,0.12162184076007344,0.0216941938416096,0.019667855482969607,True,8.0,,8.0,507
Skai Jackson,29,8,8.999933333333333,0.12162093985754929,0.17863436881257588,0.10703763476307586,False,10.0,,5.0,507
Justina Machado,29,8,9.6666,0.13062996509903624,0.10241223535431299,0.09634426756279166,False,11.0,4.0,4.0,507
Johnny Weir,29,8,10.0,0.13513537862230382,0.10873069358806246,0.09851775595282988,False,10.0,,6.0,507
Nev Schulman,29,8,10.0,0.13513537862230382,0.10509950357771425,0.1038299661676787,False,11.0,2.0,2.0,507
AJ McLean,29,8,9.0,0.12162184076007344,0.1412711185689442,0.09783432505856873,False,9.0,,7.0,507
Nelly,29,8,8.0,0.10810830289784307,0.22574538596380084,0.10736607846744216,False,11.0,3.0,3.0,507
Kaitlyn Bristowe,29,8,9.333333333333334,0.12612635338081693,0.11641250029297932,0.10392566176366234,False,11.0,1.0,1.0,507
Skai Jackson,29,9,9.6666,0.15025865392188156,0.1526791079209648,0.1219916560062555,False,10.0,,5.0,2311
Justina Machado,29,9,8.6666,0.1347145480395774,0.17465653957653215,0.12197765198715947,False,11.0,4.0,4.0,2311
Johnny Weir,29,9,10.0,0.15544105882304174,0.13820936633886619,0.11922991076374688,False,10.0,,6.0,2311
Nev Schulman,29,9,9.6666,0.15025865392188156,0.14063958358139547,0.12082361298161852,False,11.0,2.0,2.0,2311
AJ McLean,29,9,8.333266666666667,0.12953317941214265,0.039331796951801876,0.03222800681297984,True,9.0,,7.0,2311
Nelly,29,9,8.0,0.1243528470584334,0.20940083579897564,0.11917562149080714,False,11.0,3.0,3.0,2311
Kaitlyn Bristowe,29,9,10.0,0.15544105882304174,0.1450827698314634,0.12241558114410266,False,11.0,1.0,1.0,2311
Skai Jackson,29,10,9.5,0.16379310344827586,0.12470755723705011,0.04914925925436749,True,10.0,,5.0,231
Justina Machado,29,10,9.666666666666666,0.16666666666666666,0.16804924603321195,0.10464614285432167,False,11.0,4.0,4.0,231
Johnny Weir,29,10,9.5,0.16379310344827586,0.028820308787054816,0.02470037653014588,True,10.0,,6.0,231
Nev Schulman,29,10,10.0,0.1724137931034483,0.16194633590337587,0.12213464663605778,False,11.0,2.0,2.0,231
Nelly,29,10,9.333333333333334,0.16091954022988506,0.3595423960771283,0.11465471432708102,False,11.0,3.0,3.0,231
Kaitlyn Bristowe,29,10,10.0,0.1724137931034483,0.15693415596217902,0.1156797394862608,False,11.0,1.0,1.0,231
Justina Machado,29,11,10.0,0.25316455696202533,0.06512592641504189,0.04987611998882302,False,11.0,4.0,4.0,409
Nev Schulman,29,11,10.0,0.25316455696202533,0.15008948671369157,0.0636232403109073,False,11.0,2.0,2.0,409
Nelly,29,11,9.5,0.24050632911392406,0.2703315586270121,0.07579755743276012,False,11.0,3.0,3.0,409
Kaitlyn Bristowe,29,11,10.0,0.25316455696202533,0.5144530282442543,0.1242627904403998,False,11.0,1.0,1.0,409
Martin Kove,30,1,3.25,0.03551912568306011,0.06671249588237624,0.0617637304837637,False,2.0,,15.0,10000
Brian Austin Green,30,1,6.0,0.06557377049180328,0.06677449607335671,0.06196299060168466,False,4.0,,13.0,10000
Melora Hardin,30,1,6.5,0.07103825136612021,0.06729443152688143,0.06261012681392822,False,9.0,,6.0,10000
Matt James,30,1,6.0,0.06557377049180328,0.06634772806103888,0.06274250538520935,False,4.0,,12.0,10000
"Mike ""The Miz"" Mizanin",30,1,6.0,0.06557377049180328,0.06652719386607087,0.062277951103994186,False,7.0,,9.0,10000
Suni Lee,30,1,7.0,0.07650273224043716,0.06668005960541479,0.06345924286868111,False,9.0,,5.0,10000
Iman Shumpert,30,1,5.25,0.05737704918032787,0.06726317201558411,0.06213598903473711,False,10.0,1.0,1.0,10000
Cody Rigsby,30,1,6.0,0.06557377049180328,0.06600220941461876,0.06104329434320983,False,10.0,3.0,3.0,10000
