season,week,name,judge_sum,is_eliminated,judge_val,mode,est_fan_percent
28,2,Ray Lewis,15.0,0,10.0,rank,0.0957459978869865
28,3,Ray Lewis,0.0,0,11.0,rank,0.08333333333333333
28,4,Ray Lewis,0.0,0,11.0,rank,0.09957073971074641
28,5,Ray Lewis,0.0,0,10.0,rank,0.08333333333333333
28,6,Ray Lewis,0.0,0,10.0,rank,0.08695652173913043
28,7,Ray Lewis,0.0,0,9.0,rank,0.09469829296257078
28,8,Ray Lewis,0.0,0,8.0,rank,0.1023358153565305
28,9,Ray Lewis,0.0,0,7.0,rank,0.09553908458513886
28,10,Ray Lewis,0.0,0,6.0,rank,0.09407141144021405
28,11,Ray Lewis,0.0,0,5.0,rank,0.08333333333333333
28,1,Lamar Odom,11.0,0,12.0,rank,0.08333333333333333
28,2,Lamar Odom,12.0,0,12.0,rank,0.10315404112925698
28,3,Lamar Odom,12.0,0,10.0,rank,0.08333333333333333
28,4,Lamar Odom,20.0,1,10.0,rank,0.024144157194314227
28,5,Lamar Odom,0.0,0,10.0,rank,0.08333333333333333
28,6,Lamar Odom,0.0,0,10.0,rank,0.08695652173913043
28,7,Lamar Odom,0.0,0,9.0,rank,0.10550146371844664
28,8,Lamar Odom,0.0,0,8.0,rank,0.09732485670019077
28,9,Lamar Odom,0.0,0,7.0,rank,0.09361833255204027
28,10,Lamar Odom,0.0,0,6.0,rank,0.09336827250552239
28,11,Lamar Odom,0.0,0,5.0,rank,0.08333333333333333
28,1,Sailor Brinkley-Cook,18.0,0,4.0,rank,0.08333333333333333
28,2,Sailor Brinkley-Cook,18.0,0,8.0,rank,0.09003944568252358
28,3,Sailor Brinkley-Cook,23.0,0,3.0,rank,0.08333333333333333
28,4,Sailor Brinkley-Cook,31.0,0,5.0,rank,0.08883041336148181
28,5,Sailor Brinkley-Cook,24.0,0,5.0,rank,0.08333333333333333
28,6,Sailor Brinkley-Cook,27.0,1,1.0,rank,0.043478260869565216
28,7,Sailor Brinkley-Cook,0.0,0,9.0,rank,0.10613252700694267
28,8,Sailor Brinkley-Cook,0.0,0,8.0,rank,0.0916084128523116
28,9,Sailor Brinkley-Cook,0.0,0,7.0,rank,0.09409061108394239
28,10,Sailor Brinkley-Cook,0.0,0,6.0,rank,0.08896134657521805
28,11,Sailor Brinkley-Cook,0.0,0,5.0,rank,0.08333333333333333
28,1,Sean Spicer,12.0,0,11.0,rank,0.08333333333333333
28,2,Sean Spicer,16.0,0,9.0,rank,0.08930698810525076
28,3,Sean Spicer,15.0,0,9.0,rank,0.08333333333333333
28,4,Sean Spicer,21.0,0,9.0,rank,0.09431068475155018
28,5,Sean Spicer,19.0,0,9.0,rank,0.08333333333333333
28,6,Sean Spicer,21.0,0,9.0,rank,0.08695652173913043
28,7,Sean Spicer,21.0,0,8.0,rank,0.1023543497110289
28,8,Sean Spicer,20.0,0,7.0,rank,0.08727581237578075
28,9,Sean Spicer,25.0,1,6.0,rank,0.014778298250206004
28,10,Sean Spicer,0.0,0,6.0,rank,0.0867296754587963
28,11,Sean Spicer,0.0,0,5.0,rank,0.08333333333333333
28,1,Mary Wilson,17.0,0,5.0,rank,0.08333333333333333
28,2,Mary Wilson,15.0,1,10.0,rank,0.024510562767254735
28,3,Mary Wilson,0.0,0,11.0,rank,0.08333333333333333
28,4,Mary Wilson,0.0,0,11.0,rank,0.0886121327449479
28,5,Mary Wilson,0.0,0,10.0,rank,0.08333333333333333
28,6,Mary Wilson,0.0,0,10.0,rank,0.08695652173913043
28,7,Mary Wilson,0.0,0,9.0,rank,0.10658686881935223
28,8,Mary Wilson,0.0,0,8.0,rank,0.09770724415544771
28,9,Mary Wilson,0.0,0,7.0,rank,0.09087745869403115
28,10,Mary Wilson,0.0,0,6.0,rank,0.09558374137167479
28,11,Mary Wilson,0.0,0,5.0,rank,0.08333333333333333
28,1,Lauren Alaina,19.0,0,3.0,rank,0.08333333333333333
28,2,Lauren Alaina,19.0,0,6.0,rank,0.0879287856940622
28,3,Lauren Alaina,20.0,0,6.0,rank,0.08333333333333333
28,4,Lauren Alaina,32.0,0,1.0,rank,0.08354351419835537
28,5,Lauren Alaina,23.0,0,7.0,rank,0.08333333333333333
28,6,Lauren Alaina,26.0,0,4.0,rank,0.08695652173913043
28,7,Lauren Alaina,27.0,0,1.0,rank,0.0729878250952551
28,8,Lauren Alaina,24.0,0,6.0,rank,0.09159872689331866
28,9,Lauren Alaina,35.0,0,5.0,rank,0.08985205780390221
28,10,Lauren Alaina,27.0,0,3.0,rank,0.0897138713159685
28,11,Lauren Alaina,28.5,0,4.0,rank,0.08333333333333333
28,1,Ally Brooke,16.0,0,7.0,rank,0.08333333333333333
28,2,Ally Brooke,20.0,0,3.0,rank,0.08592043960626176
28,3,Ally Brooke,24.0,0,1.0,rank,0.08333333333333333
28,4,Ally Brooke,32.0,0,1.0,rank,0.0833884878263893
28,5,Ally Brooke,27.0,0,1.0,rank,0.08333333333333333
28,6,Ally Brooke,25.0,0,6.0,rank,0.08695652173913043
28,7,Ally Brooke,27.0,0,1.0,rank,0.07247676636662435
28,8,Ally Brooke,30.0,0,3.0,rank,0.07727064290631998
28,9,Ally Brooke,40.0,0,1.0,rank,0.08695512815057865
28,10,Ally Brooke,29.5,0,1.0,rank,0.08125890100473097
28,11,Ally Brooke,30.0,0,1.0,rank,0.08333333333333333
28,1,Karamo Brown,17.0,0,5.0,rank,0.08333333333333333
28,2,Karamo Brown,19.0,0,6.0,rank,0.08334162279624467
28,3,Karamo Brown,16.0,0,8.0,rank,0.08333333333333333
28,4,Karamo Brown,28.0,0,6.0,rank,0.08539309956201876
28,5,Karamo Brown,21.0,0,8.0,rank,0.08333333333333333
28,6,Karamo Brown,25.0,0,6.0,rank,0.08695652173913043
28,7,Karamo Brown,24.5,1,6.0,rank,0.012240602828368205
28,8,Karamo Brown,0.0,0,8.0,rank,0.10067421574882705
28,9,Karamo Brown,0.0,0,7.0,rank,0.09432773670981463
28,10,Karamo Brown,0.0,0,6.0,rank,0.09440349431654702
28,11,Karamo Brown,0.0,0,5.0,rank,0.08333333333333333
28,1,Hannah Brown,20.0,0,2.0,rank,0.08333333333333333
28,2,Hannah Brown,24.0,0,1.0,rank,0.08594990527127262
28,3,Hannah Brown,21.0,0,5.0,rank,0.08333333333333333
28,4,Hannah Brown,32.0,0,1.0,rank,0.0819262583274831
28,5,Hannah Brown,25.0,0,4.0,rank,0.08333333333333333
28,6,Hannah Brown,24.0,0,8.0,rank,0.08695652173913043
28,7,Hannah Brown,26.0,0,4.0,rank,0.07715603386706822
28,8,Hannah Brown,30.9998,0,2.0,rank,0.07859784605697222
28,9,Hannah Brown,35.5,0,4.0,rank,0.08277507511746171
28,10,Hannah Brown,27.0,0,3.0,rank,0.08233689767398597
28,11,Hannah Brown,29.0,0,3.0,rank,0.08333333333333333
29,1,Anne Heche,18.0,0,6.0,rank,0.06666666666666667
29,2,Anne Heche,18.0,0,6.0,rank,0.06808887431120801
29,3,Anne Heche,15.0,0,13.0,rank,0.07308760956700573
29,4,Anne Heche,21.0,1,10.0,rank,0.012819989178316294
29,5,Anne Heche,0.0,0,13.0,rank,0.08015506496454815
29,6,Anne Heche,0.0,0,12.0,rank,0.07960121765712082
29,7,Anne Heche,0.0,0,11.0,rank,0.07567372158190452
29,8,Anne Heche,0.0,0,9.0,rank,0.0904009164355887
29,9,Anne Heche,0.0,0,8.0,rank,0.07721553900862127
29,10,Anne Heche,0.0,0,7.0,rank,0.0814494398665148
29,11,Anne Heche,0.0,0,5.0,rank,0.06666666666666667
29,1,Jesse Metcalfe,18.0,0,6.0,rank,0.06666666666666667
29,2,Jesse Metcalfe,20.0,0,4.0,rank,0.06543320208713273
29,3,Jesse Metcalfe,20.0,0,9.0,rank,0.06842026807850991
29,4,Jesse Metcalfe,21.0,0,10.0,rank,0.07254595237080994
29,5,Jesse Metcalfe,19.0,1,11.0,rank,0.015807362819552105
29,6,Jesse Metcalfe,0.0,0,12.0,rank,0.07676453852233611
29,7,Jesse Metcalfe,0.0,0,11.0,rank,0.07485271914609941
29,8,Jesse Metcalfe,0.0,0,9.0,rank,0.07086447899554442
29,9,Jesse Metcalfe,0.0,0,8.0,rank,0.07565723426567965
29,10,Jesse Metcalfe,0.0,0,7.0,rank,0.07069799411770832
29,11,Jesse Metcalfe,0.0,0,5.0,rank,0.06666666666666667
29,1,Chrishell Stause,13.0,0,13.0,rank,0.06666666666666667
29,2,Chrishell Stause,18.0,0,6.0,rank,0.0672936885002555
29,3,Chrishell Stause,22.0,0,4.0,rank,0.06731125498358718
29,4,Chrishell Stause,22.0,0,8.0,rank,0.06833084637284757
29,5,Chrishell Stause,19.0,0,11.0,rank,0.07356315723855837
29,6,Chrishell Stause,24.0,0,7.0,rank,0.07074573197840915
29,7,Chrishell Stause,26.0,0,5.0,rank,0.0631170428150478
29,8,Chrishell Stause,27.0,1,5.0,rank,0.005357971048836677
29,9,Chrishell Stause,0.0,0,8.0,rank,0.07502577874437406
29,10,Chrishell Stause,0.0,0,7.0,rank,0.08084145301477903
29,11,Chrishell Stause,0.0,0,5.0,rank,0.06666666666666667
29,1,Skai Jackson,21.0,0,1.0,rank,0.06666666666666667
29,2,Skai Jackson,15.0,0,14.0,rank,0.07692531916660797
29,3,Skai Jackson,18.0,0,11.0,rank,0.07865995278856645
29,4,Skai Jackson,28.0,0,1.0,rank,0.06691488643249957
29,5,Skai Jackson,24.0,0,5.0,rank,0.06462235995728928
29,6,Skai Jackson,18.0,0,11.0,rank,0.08078372638958053
29,7,Skai Jackson,27.0,0,2.0,rank,0.06366288769530827
29,8,Skai Jackson,26.9998,0,7.0,rank,0.06316535729208465
29,9,Skai Jackson,28.9998,0,3.0,rank,0.059465895273682214
29,10,Skai Jackson,28.5,1,4.0,rank,0.0056102682900815
29,11,Skai Jackson,0.0,0,5.0,rank,0.06666666666666667
29,1,Justina Machado,21.0,0,1.0,rank,0.06666666666666667
29,2,Justina Machado,21.0,0,2.0,rank,0.06578468396353837
29,3,Justina Machado,19.0,0,10.0,rank,0.06714076883693393
29,4,Justina Machado,24.0,0,3.0,rank,0.07176166533065209
29,5,Justina Machado,24.0,0,5.0,rank,0.06663154283266363
29,6,Justina Machado,27.0,0,1.0,rank,0.06844865986332806
29,7,Justina Machado,26.0,0,5.0,rank,0.0721766783644167
29,8,Justina Machado,28.9998,0,3.0,rank,0.06743195965455812
29,9,Justina Machado,25.9998,0,5.0,rank,0.06766653028449307
29,10,Justina Machado,29.0,0,3.0,rank,0.07089230830199313
29,11,Justina Machado,30.0,0,1.0,rank,0.06666666666666667
29,1,Charles Oakley,12.0,0,14.0,rank,0.06666666666666667
29,2,Charles Oakley,15.0,1,14.0,rank,0.027086868409710786
29,3,Charles Oakley,0.0,0,15.0,rank,0.075618139518544
29,4,Charles Oakley,0.0,0,14.0,rank,0.08419484222330018
29,5,Charles Oakley,0.0,0,13.0,rank,0.08074151601038185
29,6,Charles Oakley,0.0,0,12.0,rank,0.08248030833020824
29,7,Charles Oakley,0.0,0,11.0,rank,0.0764915569954649
29,8,Charles Oakley,0.0,0,9.0,rank,0.08415949384512178
29,9,Charles Oakley,0.0,0,8.0,rank,0.08138418666472653
29,10,Charles Oakley,0.0,0,7.0,rank,0.07277480054585214
29,11,Charles Oakley,0.0,0,5.0,rank,0.06666666666666667
29,1,Veron Davis,17.0,0,11.0,rank,0.06666666666666667
29,2,Veron Davis,18.0,0,6.0,rank,0.06809539691465691
29,3,Veron Davis,22.0,0,4.0,rank,0.06674046422947345
29,4,Veron Davis,22.0,0,8.0,rank,0.07041634102428307
29,5,Veron Davis,21.0,0,10.0,rank,0.06952055562698943
29,6,Veron Davis,21.0,1,10.0,rank,0.01217415666812514
29,7,Veron Davis,0.0,0,11.0,rank,0.08027757620511075
29,8,Veron Davis,0.0,0,9.0,rank,0.08902045642450081
29,9,Veron Davis,0.0,0,8.0,rank,0.07599465390729901
29,10,Veron Davis,0.0,0,7.0,rank,0.07310795166182293
29,11,Veron Davis,0.0,0,5.0,rank,0.06666666666666667
29,1,Johnny Weir,18.0,0,6.0,rank,0.06666666666666667
29,2,Johnny Weir,18.0,0,6.0,rank,0.070581986478113
29,3,Johnny Weir,24.0,0,1.0,rank,0.06753716533333695
29,4,Johnny Weir,24.0,0,3.0,rank,0.06781013202387562
29,5,Johnny Weir,29.0,0,1.0,rank,0.07057278152922676
29,6,Johnny Weir,22.0,0,9.0,rank,0.06969869245998528
29,7,Johnny Weir,27.0,0,2.0,rank,0.06577657946223169
29,8,Johnny Weir,30.0,0,1.0,rank,0.057489501222704915
29,9,Johnny Weir,30.0,0,1.0,rank,0.06244619212235667
29,10,Johnny Weir,28.5,1,4.0,rank,0.05255773036979209
29,11,Johnny Weir,0.0,0,5.0,rank,0.06666666666666667
29,1,Nev Schulman,20.0,0,3.0,rank,0.06666666666666667
29,2,Nev Schulman,21.0,0,2.0,rank,0.06774410533020814
29,3,Nev Schulman,24.0,0,1.0,rank,0.0672995104157733
29,4,Nev Schulman,24.0,0,3.0,rank,0.06262532535025789
29,5,Nev Schulman,26.0,0,3.0,rank,0.07037167157873109
29,6,Nev Schulman,26.0,0,5.0,rank,0.06452154251485225
29,7,Nev Schulman,30.0,0,1.0,rank,0.06683154553455735
29,8,Nev Schulman,30.0,0,1.0,rank,0.05778404375896659
29,9,Nev Schulman,28.9998,0,3.0,rank,0.06582491436773842
29,10,Nev Schulman,30.0,0,1.0,rank,0.05803022866933916
29,11,Nev Schulman,30.0,0,1.0,rank,0.06666666666666667
29,1,AJ McLean,18.0,0,6.0,rank,0.06666666666666667
29,2,AJ McLean,19.0,0,5.0,rank,0.06777645272555201
29,3,AJ McLean,21.0,0,7.0,rank,0.07076591912598539
29,4,AJ McLean,24.0,0,3.0,rank,0.06298721398597622
29,5,AJ McLean,24.0,0,5.0,rank,0.06704031617082198
29,6,AJ McLean,27.0,0,1.0,rank,0.060372065091551054
29,7,AJ McLean,26.0,0,5.0,rank,0.06593020950103694
29,8,AJ McLean,27.0,0,5.0,rank,0.06144717732754802
29,9,AJ McLean,24.9998,1,6.0,rank,0.007035997864481705
29,10,AJ McLean,0.0,0,7.0,rank,0.08280839725398599
29,11,AJ McLean,0.0,0,5.0,rank,0.06666666666666667
29,1,Nelly,16.0,0,12.0,rank,0.06666666666666667
29,2,Nelly,18.0,0,6.0,rank,0.06988723147411328
29,3,Nelly,18.0,0,11.0,rank,0.0729991593247456
29,4,Nelly,21.0,0,10.0,rank,0.07080385064839255
29,5,Nelly,24.0,0,5.0,rank,0.06628922063074684
29,6,Nelly,24.0,0,7.0,rank,0.062000497811921094
29,7,Nelly,27.0,0,2.0,rank,0.06694360193163008
29,8,Nelly,24.0,0,8.0,rank,0.07129447713825342
29,9,Nelly,24.0,0,7.0,rank,0.0725947092276376
29,10,Nelly,28.0,0,6.0,rank,0.062038709563344986
29,11,Nelly,28.5,0,4.0,rank,0.06666666666666667
29,1,Kaitlyn Bristowe,20.0,0,3.0,rank,0.06666666666666667
29,2,Kaitlyn Bristowe,22.0,0,1.0,rank,0.06771920882955444
29,3,Kaitlyn Bristowe,23.0,0,3.0,rank,0.06667352939867592
29,4,Kaitlyn Bristowe,25.0,0,2.0,rank,0.0654029210857102
29,5,Kaitlyn Bristowe,27.0,0,2.0,rank,0.06390856260474725
29,6,Kaitlyn Bristowe,27.0,0,1.0,rank,0.06548375736824427
29,7,Kaitlyn Bristowe,24.0,0,9.0,rank,0.07279237150528257
29,8,Kaitlyn Bristowe,28.0,0,4.0,rank,0.05419837773380025
29,9,Kaitlyn Bristowe,30.0,0,1.0,rank,0.0649318916543543
29,10,Kaitlyn Bristowe,30.0,0,1.0,rank,0.06289391068895477
29,11,Kaitlyn Bristowe,30.0,0,1.0,rank,0.06666666666666667
29,1,Carole Baskin,11.0,0,15.0,rank,0.06666666666666667
29,2,Carole Baskin,16.0,0,12.0,rank,0.0724084464978385
29,3,Carole Baskin,12.0,1,14.0,rank,0.01966682948629085
29,4,Carole Baskin,0.0,0,14.0,rank,0.08356172964898882
29,5,Carole Baskin,0.0,0,13.0,rank,0.07751267268359908
29,6,Carole Baskin,0.0,0,12.0,rank,0.071825183853542
29,7,Carole Baskin,0.0,0,11.0,rank,0.07126775691827592
29,8,Carole Baskin,0.0,0,9.0,rank,0.07991630875667932
29,9,Carole Baskin,0.0,0,8.0,rank,0.0761231521696093
29,10,Carole Baskin,0.0,0,7.0,rank,0.07036141043385256
29,11,Carole Baskin,0.0,0,5.0,rank,0.06666666666666667
29,1,Monica Aldama,19.0,0,5.0,rank,0.06666666666666667
29,2,Monica Aldama,16.0,0,12.0,rank,0.07484757715845886
29,3,Monica Aldama,21.0,0,7.0,rank,0.06729200398845456
29,4,Monica Aldama,24.0,0,3.0,rank,0.06702481437896465
29,5,Monica Aldama,26.0,0,3.0,rank,0.0649985391848452
29,6,Monica Aldama,27.0,0,1.0,rank,0.06873267822085699
29,7,Monica Aldama,22.0,1,10.0,rank,0.011743941775090125
29,8,Monica Aldama,0.0,0,9.0,rank,0.06530550883901799
29,9,Monica Aldama,0.0,0,8.0,rank,0.0714895086025176
29,10,Monica Aldama,0.0,0,7.0,rank,0.0776826625308587
29,11,Monica Aldama,0.0,0,5.0,rank,0.06666666666666667
29,1,Jeannie Mai,18.0,0,6.0,rank,0.06666666666666667
29,2,Jeannie Mai,18.0,0,6.0,rank,0.07032695815305141
29,3,Jeannie Mai,22.0,0,4.0,rank,0.07078742492411677
29,4,Jeannie Mai,21.0,0,10.0,rank,0.07279948994512536
29,5,Jeannie Mai,24.0,0,5.0,rank,0.06826467616729863
29,6,Jeannie Mai,25.0,0,6.0,rank,0.06636724326993888
29,7,Jeannie Mai,25.0,0,8.0,rank,0.07246181056854331
29,8,Jeannie Mai,0.0,0,9.0,rank,0.08216397152679432
29,9,Jeannie Mai,0.0,0,8.0,rank,0.06714381584242846
29,10,Jeannie Mai,0.0,0,7.0,rank,0.07825273469111996
29,11,Jeannie Mai,0.0,0,5.0,rank,0.06666666666666667
30,1,Martin Kove,13.0,0,15.0,rank,0.06666666666666667
30,2,Martin Kove,15.0,1,15.0,rank,0.027102744750024416
30,3,Martin Kove,0.0,0,15.0,rank,0.09978861316184802
30,4,Martin Kove,0.0,0,14.0,rank,0.07636396610593871
30,5,Martin Kove,0.0,0,12.0,rank,0.13493003032065426
30,6,Martin Kove,0.0,0,11.0,rank,0.07041556736019826
30,7,Martin Kove,0.0,0,10.0,rank,0.07492298371015313
30,8,Martin Kove,0.0,0,9.0,rank,0.0781961393886621
30,9,Martin Kove,0.0,0,7.0,rank,0.07510326198659525
30,10,Martin Kove,0.0,0,5.0,rank,0.06666666666666667
30,1,Brian Austin Green,24.0,0,9.0,rank,0.06666666666666667
30,2,Brian Austin Green,23.0,0,13.0,rank,0.07296039470282695
30,3,Brian Austin Green,19.0,0,12.0,rank,0.08128055389532679
30,4,Brian Austin Green,26.0,1,13.0,rank,0.018773375058606396
30,5,Brian Austin Green,0.0,0,12.0,rank,0.06314343073679737
30,6,Brian Austin Green,0.0,0,11.0,rank,0.07585549487352015
30,7,Brian Austin Green,0.0,0,10.0,rank,0.0780240714989902
30,8,Brian Austin Green,0.0,0,9.0,rank,0.07176602062095125
30,9,Brian Austin Green,0.0,0,7.0,rank,0.07617470719752754
30,10,Brian Austin Green,0.0,0,5.0,rank,0.06666666666666667
30,1,Melora Hardin,26.0,0,5.0,rank,0.06666666666666667
30,2,Melora Hardin,27.0,0,5.0,rank,0.0679630769276327
30,3,Melora Hardin,23.0,0,4.0,rank,0.050615814411812676
30,4,Melora Hardin,36.5,0,1.0,rank,0.06376521373605516
30,5,Melora Hardin,36.0,0,3.0,rank,0.04199844275071566
30,6,Melora Hardin,34.0,0,8.0,rank,0.07115081951066457
30,7,Melora Hardin,38.0,0,3.0,rank,0.06697683926880248
30,8,Melora Hardin,42.0,0,1.0,rank,0.06685172678787879
30,9,Melora Hardin,36.0,1,5.0,rank,0.007335557421447805
30,10,Melora Hardin,0.0,0,5.0,rank,0.06666666666666667
30,1,Matt James,24.0,0,9.0,rank,0.06666666666666667
30,2,Matt James,22.0,0,14.0,rank,0.07522322305156737
30,3,Matt James,20.0,0,10.0,rank,0.08595209168271045
30,4,Matt James,28.5,1,12.0,rank,0.07643293825037299
30,5,Matt James,0.0,0,12.0,rank,0.05943499961424516
30,6,Matt James,0.0,0,11.0,rank,0.07774538924886208
30,7,Matt James,0.0,0,10.0,rank,0.0751691683574185
30,8,Matt James,0.0,0,9.0,rank,0.07162184693575814
30,9,Matt James,0.0,0,7.0,rank,0.0713938074408948
30,10,Matt James,0.0,0,5.0,rank,0.06666666666666667
30,1,"Mike ""The Miz"" Mizanin",24.0,0,9.0,rank,0.06666666666666667
30,2,"Mike ""The Miz"" Mizanin",26.0,0,8.0,rank,0.06921535727804544
30,3,"Mike ""The Miz"" Mizanin",22.0,0,5.0,rank,0.05594710498326915
30,4,"Mike ""The Miz"" Mizanin",32.5,0,7.0,rank,0.06959754761080773
30,5,"Mike ""The Miz"" Mizanin",32.0,0,9.0,rank,0.31801209290487087
30,6,"Mike ""The Miz"" Mizanin",34.0,0,8.0,rank,0.0736084467771605
30,7,"Mike ""The Miz"" Mizanin",32.0,1,9.0,rank,0.012132589915588814
30,8,"Mike ""The Miz"" Mizanin",0.0,0,9.0,rank,0.07278857967572513
30,9,"Mike ""The Miz"" Mizanin",0.0,0,7.0,rank,0.07313383984679156
30,10,"Mike ""The Miz"" Mizanin",0.0,0,5.0,rank,0.06666666666666667
30,1,Suni Lee,28.0,0,2.0,rank,0.06666666666666667
30,2,Suni Lee,28.0,0,4.0,rank,0.06679126099682123
30,3,Suni Lee,21.0,0,7.0,rank,0.050490807849223066
30,4,Suni Lee,34.0,0,4.0,rank,0.06384424926388521
30,5,Suni Lee,36.0,0,3.0,rank,0.10704103525182422
30,6,Suni Lee,36.0,0,5.0,rank,0.0671168162399076
30,7,Suni Lee,34.0,0,6.0,rank,0.06618284270549907
30,8,Suni Lee,42.0,0,1.0,rank,0.06833475348990438
30,9,Suni Lee,37.5,1,3.0,rank,0.06558466871158117
30,10,Suni Lee,0.0,0,5.0,rank,0.06666666666666667
30,1,Iman Shumpert,21.0,0,14.0,rank,0.06666666666666667
30,2,Iman Shumpert,25.0,0,9.0,rank,0.07189026912603934
30,3,Iman Shumpert,19.0,0,12.0,rank,0.09443387580754113
30,4,Iman Shumpert,31.5,0,9.0,rank,0.0686464468493628
30,5,Iman Shumpert,28.0,0,11.0,rank,0.054030390359731936
30,6,Iman Shumpert,40.0,0,1.0,rank,0.06443542700101279
30,7,Iman Shumpert,34.0,0,6.0,rank,0.06843961491705358
30,8,Iman Shumpert,35.0,0,7.0,rank,0.0718703600177003
30,9,Iman Shumpert,37.5,0,3.0,rank,0.06051402673286939
30,10,Iman Shumpert,40.0,0,1.0,rank,0.06666666666666667
30,1,Cody Rigsby,24.0,0,9.0,rank,0.06666666666666667
30,2,Cody Rigsby,24.0,0,10.0,rank,0.07280406299475525
30,3,Cody Rigsby,18.0,0,14.0,rank,0.09494001463244064
30,4,Cody Rigsby,29.0,0,11.0,rank,0.07224944169581823
30,5,Cody Rigsby,32.0,0,9.0,rank,0.04518353786750401
30,6,Cody Rigsby,36.0,0,5.0,rank,0.06611776356111661
30,7,Cody Rigsby,36.0,0,5.0,rank,0.07085269225119742
30,8,Cody Rigsby,38.0,0,5.0,rank,0.07366792661469511
30,9,Cody Rigsby,35.5,0,6.0,rank,0.06408978412359281
30,10,Cody Rigsby,38.0,0,4.0,rank,0.06666666666666667
30,1,Melanie C,27.0,0,4.0,rank,0.06666666666666667
30,2,Melanie C,30.0,0,3.0,rank,0.06799016617715041
30,3,Melanie C,22.0,0,5.0,rank,0.058709510179717594
30,4,Melanie C,33.0,0,6.0,rank,0.06689178475815329
30,5,Melanie C,36.0,1,3.0,rank,0.0007672314769586247
30,6,Melanie C,0.0,0,11.0,rank,0.07816794364467235
30,7,Melanie C,0.0,0,10.0,rank,0.06990164395666233
30,8,Melanie C,0.0,0,9.0,rank,0.07635118834397615
30,9,Melanie C,0.0,0,7.0,rank,0.07465211794214242
30,10,Melanie C,0.0,0,5.0,rank,0.06666666666666667
30,1,Jimmie Allen,22.0,0,13.0,rank,0.06666666666666667
30,2,Jimmie Allen,27.0,0,5.0,rank,0.06913202670367681
30,3,Jimmie Allen,20.0,0,10.0,rank,0.07874774628714601
30,4,Jimmie Allen,32.5,0,7.0,rank,0.06951132341126955
30,5,Jimmie Allen,34.0,0,8.0,rank,0.04090391952782041
30,6,Jimmie Allen,38.0,0,3.0,rank,0.06739677845375117
30,7,Jimmie Allen,38.0,0,3.0,rank,0.06886246130705738
30,8,Jimmie Allen,32.0,1,8.0,rank,0.009904910079950086
30,9,Jimmie Allen,0.0,0,7.0,rank,0.07270113647368398
30,10,Jimmie Allen,0.0,0,5.0,rank,0.06666666666666667
30,1,Olivia Jade,25.0,0,7.0,rank,0.06666666666666667
30,2,Olivia Jade,27.0,0,5.0,rank,0.06556753457079811
30,3,Olivia Jade,24.0,0,1.0,rank,0.060924464212329735
30,4,Olivia Jade,35.0,0,2.0,rank,0.06633256046324176
30,5,Olivia Jade,36.0,0,3.0,rank,0.024215836972052745
30,6,Olivia Jade,36.0,0,5.0,rank,0.06617136055776739
30,7,Olivia Jade,42.0,0,1.0,rank,0.06971934285964225
30,8,Olivia Jade,36.0,1,6.0,rank,0.07021080892750588
30,9,Olivia Jade,0.0,0,7.0,rank,0.07434672808781546
30,10,Olivia Jade,0.0,0,5.0,rank,0.06666666666666667
30,1,JoJo Siwa,29.0,0,1.0,rank,0.06666666666666667
30,2,JoJo Siwa,31.0,0,2.0,rank,0.06677968620679334
30,3,JoJo Siwa,24.0,0,1.0,rank,0.07011503571819482
30,4,JoJo Siwa,35.0,0,2.0,rank,0.07131782271478773
30,5,JoJo Siwa,40.0,0,1.0,rank,0.02469509246167832
30,6,JoJo Siwa,40.0,0,1.0,rank,0.06636720896559455
30,7,JoJo Siwa,39.0,0,2.0,rank,0.06370888189509549
30,8,JoJo Siwa,41.0,0,4.0,rank,0.0600239870950412
30,9,JoJo Siwa,40.0,0,1.0,rank,0.06990758409197831
30,10,JoJo Siwa,40.0,0,1.0,rank,0.06666666666666667
30,1,Christine Chiu,25.0,0,7.0,rank,0.06666666666666667
30,2,Christine Chiu,24.0,0,10.0,rank,0.06916169199578413
30,3,Christine Chiu,21.0,1,7.0,rank,0.005943652205105558
30,4,Christine Chiu,0.0,0,14.0,rank,0.07695418443484196
30,5,Christine Chiu,0.0,0,12.0,rank,0.04551585051589895
30,6,Christine Chiu,0.0,0,11.0,rank,0.07588306758444245
30,7,Christine Chiu,0.0,0,10.0,rank,0.07691912526178062
30,8,Christine Chiu,0.0,0,9.0,rank,0.06794058714576012
30,9,Christine Chiu,0.0,0,7.0,rank,0.07573105077102205
30,10,Christine Chiu,0.0,0,5.0,rank,0.06666666666666667
30,1,Kenya Moore,26.0,0,5.0,rank,0.06666666666666667
30,2,Kenya Moore,24.0,0,10.0,rank,0.06941375813754636
30,3,Kenya Moore,21.0,0,7.0,rank,0.05192564567260636
30,4,Kenya Moore,29.5,0,10.0,rank,0.06937709339239717
30,5,Kenya Moore,36.0,0,3.0,rank,0.029676856699186467
30,6,Kenya Moore,32.0,1,10.0,rank,0.0124420786583351
30,7,Kenya Moore,0.0,0,10.0,rank,0.073053534494666
30,8,Kenya Moore,0.0,0,9.0,rank,0.07610279142246078
30,9,Kenya Moore,0.0,0,7.0,rank,0.07575530224411081
30,10,Kenya Moore,0.0,0,5.0,rank,0.06666666666666667
30,1,Amanda Kloots,28.0,0,2.0,rank,0.06666666666666667
